team,player,category,INT,YDS,TD
ATL,A.J. Terrell Jr.,interceptions,3,42,0
ATL,Duron Harmon,interceptions,2,0,0
ATL,Foyesade Oluokun,interceptions,3,80,0
ATL,Jaylinn Hawkins,interceptions,2,11,0
ATL,Marlon Davidson,interceptions,1,3,1
ATL,Mykal Walker,interceptions,1,66,1
