team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
DAL,Anthony Brown,defensive,71,59,0.0,1,17,0,1
DAL,Austin Faoliu,defensive,2,2,0.0,0,0,0,0
DAL,Azur Kamara,defensive,3,2,0.0,0,0,0,0
DAL,Blake Jarwin,defensive,1,1,0.0,0,0,0,0
DAL,Bradlee Anae,defensive,2,2,0.0,0,0,0,0
DAL,Brent Urban,defensive,3,0,0.0,0,1,0,0
DAL,C.J. Goodwin,defensive,10,7,0.0,0,0,0,0
DAL,Carlos Watkins,defensive,32,17,1.0,5,1,2,1
DAL,Cedrick Wilson Jr.,defensive,1,1,0.0,0,0,0,0
DAL,CeeDee Lamb,defensive,2,2,0.0,0,0,0,0
DAL,Chauncey Golston,defensive,32,14,1.0,0,1,4,1
DAL,Corey Clement,defensive,4,4,0.0,0,0,0,0
DAL,Dak Prescott,defensive,1,1,0.0,0,0,0,0
DAL,Dalton Schultz,defensive,1,1,0.0,0,0,0,0
DAL,Damontae Kazee,defensive,52,35,0.0,0,4,0,0
DAL,Darian Thompson,defensive,3,3,0.0,0,0,0,0
DAL,DeMarcus Lawrence,defensive,21,16,3.0,5,5,7,1
DAL,Donovan Wilson,defensive,29,17,0.0,0,1,1,0
DAL,Dorance Armstrong,defensive,37,23,5.0,3,1,12,1
DAL,Ezekiel Elliott,defensive,1,1,0.0,0,0,0,0
DAL,Francis Bernard,defensive,4,1,0.0,0,0,0,0
DAL,Jabril Cox,defensive,2,2,0.0,0,0,0,0
DAL,Jake McQuaide,defensive,1,0,0.0,0,0,0,0
DAL,Jaylon Smith,defensive,18,13,0.0,0,0,0,0
DAL,Jayron Kearse,defensive,101,67,1.0,9,10,6,0
DAL,Jeremy Sprinkle,defensive,2,2,0.0,0,0,0,0
DAL,Jourdan Lewis,defensive,61,47,1.5,1,11,3,0
DAL,Justin Hamilton,defensive,10,6,0.0,1,0,2,0
DAL,Keanu Neal,defensive,72,44,1.0,4,0,2,0
DAL,Kelvin Joseph,defensive,16,13,0.0,1,2,0,0
DAL,La'el Collins,defensive,1,1,0.0,0,0,0,0
DAL,Leighton Vander Esch,defensive,77,48,1.0,4,2,1,0
DAL,Luke Gifford,defensive,11,8,0.0,1,0,0,0
DAL,Malik Hooker,defensive,44,30,0.0,1,2,0,0
DAL,Maurice Canady,defensive,6,4,0.0,0,0,0,0
DAL,Micah Parsons,defensive,84,64,13.0,20,3,30,0
DAL,Nahshon Wright,defensive,9,7,0.0,0,0,0,1
DAL,Neville Gallimore,defensive,13,5,1.5,3,0,2,0
DAL,Nick Ralston,defensive,1,0,0.0,0,0,0,0
DAL,Noah Brown,defensive,2,0,0.0,0,0,0,0
DAL,Osa Odighizuwa,defensive,36,21,2.0,6,0,11,0
DAL,Quinton Bohanna,defensive,10,3,0.0,0,0,0,0
DAL,Randy Gregory,defensive,19,15,6.0,4,1,17,0
DAL,Sean McKeon,defensive,1,0,0.0,0,0,0,0
DAL,Tarell Basham,defensive,39,21,3.5,3,0,11,0
DAL,Terence Steele,defensive,1,1,0.0,0,0,0,0
DAL,Tony Pollard,defensive,5,4,0.0,0,0,0,1
DAL,Trevon Diggs,defensive,52,43,0.0,0,21,0,2
DAL,Trysten Hill,defensive,11,7,0.5,0,0,3,0
DAL,Tyler Coyle,defensive,2,1,0.0,0,0,0,0
DAL,Tyron Smith,defensive,1,1,0.0,0,0,0,0
