team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
SF,Brock Purdy,passing,4280,9.78,31,11,28,308,444
SF,Deebo Samuel,passing,0,0.0,0,0,0,0,1
SF,Sam Darnold,passing,297,3.97,2,1,6,28,46
