team,player,category,INT,YDS,TD
SF,Ambry Thomas,interceptions,1,2,0
SF,Charvarius Ward,interceptions,5,91,1
SF,Deommodore Lenoir,interceptions,3,49,0
SF,Dre Greenlaw,interceptions,0,16,0
SF,Fred Warner,interceptions,4,63,0
SF,Isaiah Oliver,interceptions,1,3,0
SF,Ji'Ayir Brown,interceptions,2,0,0
SF,Oren Burks,interceptions,1,11,0
SF,Talanoa Hufanga,interceptions,3,48,0
SF,Tashaun Gipson Sr.,interceptions,1,26,0
SF,Tayler Hawkins,interceptions,1,0,0
