team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
SF,Ambry Thomas,defensive,43,35,0.0,0,7,0,0
SF,Arik Armstead,defensive,27,15,5.0,4,0,13,0
SF,Austin Bryant,defensive,1,0,0.0,0,0,0,0
SF,Ben Bartch,defensive,1,1,0.0,0,0,0,0
SF,Brandon Aiyuk,defensive,1,1,0.0,0,0,0,0
SF,Brayden Willis,defensive,1,1,0.0,0,0,0,0
SF,Brock Purdy,defensive,2,2,0.0,0,0,0,0
SF,Charlie Woerner,defensive,10,6,0.0,0,0,0,0
SF,Charvarius Ward,defensive,72,56,0.0,2,23,0,1
SF,Chase Young,defensive,10,5,2.5,1,1,6,0
SF,Christian McCaffrey,defensive,2,2,0.0,0,0,0,0
SF,Clelin Ferrell,defensive,28,15,3.5,6,1,13,0
SF,Curtis Robinson,defensive,3,3,0.0,0,0,0,0
SF,Darrell Luter Jr.,defensive,7,4,0.0,0,0,0,0
SF,Dee Winters,defensive,10,6,0.0,0,1,0,0
SF,Demetrius Flannigan-Fowles,defensive,19,12,0.0,4,1,0,0
SF,Deommodore Lenoir,defensive,84,58,0.0,1,10,0,0
SF,Drake Jackson,defensive,7,4,3.0,2,1,3,0
SF,Dre Greenlaw,defensive,120,75,1.5,5,4,4,0
SF,Fred Warner,defensive,132,82,2.5,6,11,5,0
SF,George Kittle,defensive,1,1,0.0,0,0,0,0
SF,George Odum,defensive,12,6,0.0,0,0,0,0
SF,Isaiah Oliver,defensive,67,48,0.0,2,2,3,0
SF,Jake Brendel,defensive,1,1,0.0,0,0,0,0
SF,Jalen Graham,defensive,1,1,0.0,0,0,0,0
SF,Jauan Jennings,defensive,1,1,0.0,0,0,0,0
SF,Javon Hargrave,defensive,44,25,7.0,8,2,14,0
SF,Javon Kinlaw,defensive,25,13,3.5,4,3,6,0
SF,Jeremy McNichols,defensive,1,0,0.0,0,0,0,0
SF,Ji'Ayir Brown,defensive,35,22,0.0,0,4,0,0
SF,Jon Feliciano,defensive,1,1,0.0,0,0,0,0
SF,Jordan Mason,defensive,9,4,0.0,0,0,0,0
SF,Kalia Davis,defensive,1,1,1.0,1,0,1,0
SF,Kendall Sheffield,defensive,4,4,0.0,1,0,0,0
SF,Kerry Hyder Jr.,defensive,1,1,1.0,1,0,1,0
SF,Kevin Givens,defensive,23,13,1.5,3,1,4,0
SF,Kyle Juszczyk,defensive,1,1,0.0,0,0,0,0
SF,Logan Ryan,defensive,13,9,0.0,1,0,0,0
SF,Nick Bosa,defensive,53,34,10.5,16,4,35,0
SF,Oren Burks,defensive,46,29,1.0,3,1,1,0
SF,Randy Gregory,defensive,11,10,2.5,4,0,8,0
SF,Ray-Ray McCloud III,defensive,1,1,0.0,0,0,0,0
SF,Robert Beal Jr.,defensive,5,2,1.0,1,0,1,0
SF,Ronnie Bell,defensive,3,2,0.0,0,0,0,0
SF,Ross Dwelley,defensive,1,0,0.0,0,0,0,0
SF,Samuel Womack III,defensive,7,6,0.0,0,0,0,0
SF,Sebastian Joseph-Day,defensive,5,4,0.0,0,0,0,0
SF,Shemar Jean-Charles,defensive,4,3,0.0,0,0,0,0
SF,T.Y. McGill,defensive,2,1,0.0,0,0,1,0
SF,Talanoa Hufanga,defensive,52,39,0.0,1,3,2,0
SF,Tashaun Gipson Sr.,defensive,60,41,1.0,3,3,1,0
SF,Tayler Hawkins,defensive,4,3,0.0,0,1,0,0
SF,Trent Williams,defensive,1,0,0.0,0,0,0,0
