team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
LAR,Ahkello Witherspoon,defensive,31,25,0.0,0,9,0,0
LAR,Beaux Limmer,defensive,1,1,0.0,0,0,0,0
LAR,Blake Corum,defensive,2,1,0.0,0,0,0,0
LAR,Bobby Brown III,defensive,44,16,0.0,4,1,1,0
LAR,Braden Fiske,defensive,44,20,8.5,10,0,10,0
LAR,Brennan Jackson,defensive,3,2,0.0,0,1,0,0
LAR,Byron Young,defensive,62,34,7.5,12,1,13,0
LAR,Charles Woods,defensive,2,2,0.0,0,0,0,0
LAR,Christian Rozeboom,defensive,135,69,1.0,5,4,1,0
LAR,Cobie Durant,defensive,40,28,1.0,4,8,2,0
LAR,Cody Schrader,defensive,1,1,0.0,0,0,0,0
LAR,Colby Parkinson,defensive,1,1,0.0,0,0,0,0
LAR,Darious Williams,defensive,45,31,0.0,1,7,0,0
LAR,Davis Allen,defensive,1,1,0.0,0,0,0,0
LAR,Demarcus Robinson,defensive,2,2,0.0,0,0,0,0
LAR,Desjuan Johnson,defensive,12,4,1.0,1,0,1,0
LAR,Emmanuel Forbes Jr.,defensive,5,4,0.0,0,1,0,0
LAR,Hunter Long,defensive,3,2,0.0,0,0,0,0
LAR,Jake Hummel,defensive,17,11,0.0,0,0,0,0
LAR,Jared Verse,defensive,66,36,4.5,11,2,18,0
LAR,Jaylen McCollough,defensive,43,26,0.0,0,4,1,1
LAR,John Johnson III,defensive,8,4,0.0,0,1,0,0
LAR,Jonah Williams,defensive,3,1,0.0,1,0,0,0
LAR,Jordan Whittington,defensive,4,4,0.0,0,0,0,0
LAR,Josh Wallace,defensive,10,7,0.0,0,2,0,0
LAR,Kam Curl,defensive,79,49,1.0,1,9,1,1
LAR,Kamren Kinchens,defensive,57,36,0.0,1,6,0,1
LAR,Keir Thomas II,defensive,3,1,0.0,1,0,1,0
LAR,Kevin Dotson,defensive,1,1,0.0,0,0,0,0
LAR,Kobie Turner,defensive,62,35,8.0,10,4,13,0
LAR,Kyren Williams,defensive,1,1,0.0,0,0,0,0
LAR,Michael Hoecht,defensive,56,24,3.0,4,2,6,0
LAR,Neville Gallimore,defensive,19,7,0.0,0,0,1,0
LAR,Nick Hampton,defensive,3,2,0.0,0,1,0,0
LAR,Omar Speights,defensive,67,37,0.0,2,2,0,0
LAR,Puka Nacua,defensive,2,2,0.0,0,0,0,0
LAR,Quentin Lake,defensive,111,73,2.0,1,5,2,0
LAR,Ronnie Rivers,defensive,4,2,0.0,0,0,0,0
LAR,Tre'Davious White,defensive,12,9,0.0,0,2,0,0
LAR,Troy Reeder,defensive,46,26,0.0,1,1,0,0
LAR,Tutu Atwell,defensive,1,1,0.0,0,0,0,0
LAR,Tyler Davis,defensive,29,12,0.5,2,0,1,0
LAR,Tyler Johnson,defensive,1,1,0.0,0,0,0,0
LAR,Xavier Smith,defensive,6,4,0.0,0,0,0,0
