team,player,category,INT,YDS,TD
CLE,A.J. Green III,interceptions,1,0,0
CLE,Deion Jones,interceptions,1,5,0
CLE,Denzel Ward,interceptions,3,0,0
CLE,Grant Delpit,interceptions,4,36,0
CLE,John Johnson III,interceptions,1,0,0
CLE,Tony Fields II,interceptions,1,16,1
