team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
SEA, Team,defensive,1,1,1.0,0,0,0,0
SEA,Abraham Lucas,defensive,2,1,0.0,0,0,0,0
SEA,Al Woods,defensive,39,27,2.0,5,1,3,0
SEA,Alexander Johnson,defensive,3,0,0.0,0,0,0,0
SEA,Boye Mafe,defensive,41,28,3.0,3,0,4,0
SEA,Bruce Irvin,defensive,28,18,3.5,5,0,9,0
SEA,Bryan Mone,defensive,25,15,0.0,2,1,1,0
SEA,Carson Tinker,defensive,1,1,0.0,0,0,0,0
SEA,Christian Jones,defensive,2,1,0.0,0,0,0,0
SEA,Coby Bryant,defensive,70,52,2.0,4,4,4,0
SEA,Cody Barton,defensive,136,84,2.0,4,6,2,0
SEA,Cullen Gillaspia,defensive,4,3,0.0,0,0,0,0
SEA,DK Metcalf,defensive,1,1,0.0,0,0,0,0
SEA,Damien Lewis,defensive,2,2,0.0,0,0,0,0
SEA,Dareke Young,defensive,7,6,0.0,0,0,0,0
SEA,Darrell Taylor,defensive,26,22,9.5,8,1,13,0
SEA,Darryl Johnson,defensive,4,2,0.0,1,0,0,0
SEA,Dee Eskridge,defensive,1,1,0.0,0,0,0,0
SEA,DeeJay Dallas,defensive,8,5,0.0,0,0,0,0
SEA,Geno Smith,defensive,1,1,0.0,0,0,0,0
SEA,Godwin Igwebuike,defensive,3,1,0.0,0,0,0,0
SEA,Isaiah Dunn,defensive,2,1,0.0,0,0,0,0
SEA,Jamal Adams,defensive,3,3,0.0,0,1,1,0
SEA,Jason Myers,defensive,3,2,0.0,0,0,0,0
SEA,Joey Blount,defensive,8,8,0.0,0,0,0,0
SEA,Johnathan Abram,defensive,10,6,0.0,0,2,0,0
SEA,Jon Rhattigan,defensive,5,2,0.0,0,0,0,0
SEA,Jordyn Brooks,defensive,161,103,1.0,3,5,3,0
SEA,Josh Jones,defensive,28,23,0.0,0,1,1,0
SEA,Joshua Onujiogu,defensive,3,2,0.0,0,0,0,0
SEA,Justin Coleman,defensive,10,5,0.0,0,0,0,0
SEA,Kenneth Walker III,defensive,1,1,0.0,0,0,0,0
SEA,L.J. Collier,defensive,7,3,0.0,1,2,1,0
SEA,Mike Jackson,defensive,75,63,0.0,3,12,1,1
SEA,Myles Adams,defensive,16,6,0.0,1,1,1,0
SEA,Nick Bellore,defensive,15,11,0.0,0,0,0,0
SEA,Penny Hart,defensive,1,0,0.0,0,0,0,0
SEA,Poona Ford,defensive,35,22,3.0,6,2,7,0
SEA,Quandre Diggs,defensive,71,50,0.0,1,7,1,0
SEA,Quinton Jefferson,defensive,29,17,5.5,6,2,13,0
SEA,Riq Woolen,defensive,63,46,0.0,1,16,0,1
SEA,Ryan Neal,defensive,66,45,1.0,4,8,1,0
SEA,Shelby Harris,defensive,44,24,2.0,5,4,6,0
SEA,Sidney Jones IV,defensive,5,4,0.0,0,0,0,0
SEA,Tanner Muse,defensive,16,11,0.0,0,1,0,0
SEA,Teez Tabor,defensive,9,5,0.0,0,0,0,0
SEA,Tony Jones Jr.,defensive,1,1,0.0,0,0,0,0
SEA,Travis Homer,defensive,9,4,0.0,0,0,0,0
SEA,Tre Brown,defensive,4,4,0.0,0,0,0,0
SEA,Tyler Lockett,defensive,2,2,0.0,0,0,0,0
SEA,Uchenna Nwosu,defensive,66,42,9.5,12,4,26,0
SEA,Will Dissly,defensive,4,4,0.0,0,0,0,0
SEA,Xavier Crawford,defensive,3,2,0.0,0,0,0,0
