team,player,category,INT,YDS,TD
SEA,Cody Barton,interceptions,2,11,0
SEA,Mike Jackson,interceptions,1,22,0
SEA,Quandre Diggs,interceptions,4,70,0
SEA,Riq Woolen,interceptions,6,47,1
SEA,Ryan Neal,interceptions,1,13,0
