team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NO,Adam Prentice,defensive,8,5,0.0,0,0,0,0
NO,Alontae Taylor,defensive,89,61,4.0,7,16,6,0
NO,Alvin Kamara,defensive,1,1,0.0,0,0,0,0
NO,Anfernee Orji,defensive,30,16,0.0,2,0,0,0
NO,Blake Grupe,defensive,2,2,0.0,0,0,0,0
NO,Bryan Bresee,defensive,25,17,7.5,7,3,14,0
NO,Cameron Jordan,defensive,34,18,4.0,7,4,8,0
NO,Carl Granderson,defensive,61,36,5.5,9,4,13,0
NO,Cedrick Wilson Jr.,defensive,8,3,0.0,0,0,0,0
NO,Chase Young,defensive,31,21,5.5,8,3,21,0
NO,Chris Olave,defensive,2,2,0.0,0,0,0,0
NO,D'Marco Jackson,defensive,14,8,0.0,0,0,0,0
NO,Dallin Holker,defensive,1,0,0.0,0,0,0,0
NO,Demario Davis,defensive,136,69,2.0,5,7,2,0
NO,Foster Moreau,defensive,1,0,0.0,0,0,0,0
NO,Isaiah Foskey,defensive,16,4,0.0,0,0,0,0
NO,Isaiah Stalbird,defensive,3,1,0.0,0,0,0,0
NO,J.T. Gray,defensive,25,12,0.0,0,0,0,0
NO,Jamaal Williams,defensive,1,1,0.0,0,0,0,0
NO,Jaylan Ford,defensive,4,2,0.0,0,0,0,0
NO,John Ridgeway III,defensive,15,8,0.0,1,1,0,0
NO,Johnathan Abram,defensive,18,10,0.0,0,2,0,0
NO,Jordan Howden,defensive,50,27,0.0,1,2,0,0
NO,Jordan Mims,defensive,2,0,0.0,0,0,0,0
NO,Kendal Vickers,defensive,2,1,0.0,0,0,0,0
NO,Kevin Austin Jr.,defensive,1,1,0.0,0,0,0,0
NO,Khalen Saunders,defensive,43,18,2.0,3,3,5,0
NO,Khristian Boyd,defensive,3,2,0.0,0,0,0,0
NO,Kool-Aid McKinstry,defensive,42,32,0.0,2,6,0,0
NO,Marquez Valdes-Scantling,defensive,1,1,0.0,0,0,0,0
NO,Marshon Lattimore,defensive,30,22,0.0,0,2,0,0
NO,Millard Bradford,defensive,3,3,0.0,0,0,0,0
NO,Nathan Shepherd,defensive,37,16,1.5,3,0,6,0
NO,Nephi Sewell,defensive,11,7,1.0,2,0,1,0
NO,Paulson Adebo,defensive,52,43,0.0,1,10,1,0
NO,Payton Turner,defensive,21,10,2.0,3,4,3,0
NO,Pete Werner,defensive,92,54,0.0,3,1,0,0
NO,Rashid Shaheed,defensive,3,3,0.0,0,0,0,1
NO,Rico Payton,defensive,11,6,0.0,0,1,0,0
NO,Shemar Jean-Charles,defensive,14,6,0.0,0,2,0,0
NO,Tanoh Kpassagnon,defensive,1,1,0.0,0,0,1,0
NO,Taysom Hill,defensive,1,1,0.0,1,0,0,0
NO,Tyrann Mathieu,defensive,62,47,0.0,1,7,0,0
NO,Ugo Amadi,defensive,65,52,2.0,6,7,2,0
NO,Will Harris,defensive,74,54,0.0,3,5,0,0
NO,Willie Gay Jr.,defensive,28,19,2.0,2,3,1,0
NO,Zach Wood,defensive,3,2,0.0,0,0,0,0
