team,player,category,INT,YDS,TD
NO,Cameron Jordan,interceptions,1,0,0
NO,Demario Davis,interceptions,1,0,0
NO,Johnathan Abram,interceptions,1,30,0
NO,Jordan Howden,interceptions,2,-2,0
NO,Khalen Saunders,interceptions,1,37,0
NO,Paulson Adebo,interceptions,3,68,0
NO,Shemar Jean-Charles,interceptions,1,0,0
NO,Tyrann Mathieu,interceptions,3,29,0
NO,Will Harris,interceptions,1,7,0
