team,player,category,CAR,YDS,AVG,TD,LONG
DAL,Bryan Anger,rushing,1,0,0.0,0,0
DAL,CeeDee Lamb,rushing,10,47,3.64,0,14
DAL,Cooper Rush,rushing,9,6,1.05,0,6
DAL,Dak Prescott,rushing,45,182,3.83,1,25
DAL,Ezekiel Elliott,rushing,231,876,3.81,12,27
DAL,KaVontae Turpin,rushing,3,17,5.67,0,11
DAL,Malik Davis,rushing,38,161,4.97,1,23
DAL,Peyton Hendershot,rushing,1,2,2.0,1,2
DAL,Tony Pollard,rushing,193,1007,5.03,9,57
