team,player,category,INT,YDS,TD
DAL,DaRon Bland,interceptions,5,19,0
DAL,Donovan Wilson,interceptions,1,0,0
DAL,Israel Mukuamu,interceptions,1,0,0
DAL,Jayron Kearse,interceptions,1,2,0
DAL,Jourdan Lewis,interceptions,1,0,0
DAL,Malik Hooker,interceptions,3,29,0
DAL,Nahshon Wright,interceptions,1,0,0
DAL,Trevon Diggs,interceptions,3,10,0
