team,player,category,REC,YDS,AVG,TD,LONG,TGTS
DAL,CeeDee Lamb,receiving,107,1359,12.94,9,39,156
DAL,Dalton Schultz,receiving,57,577,8.88,5,30,89
DAL,Dennis Houston,receiving,2,16,4.0,0,11,6
DAL,Ezekiel Elliott,receiving,17,92,3.96,0,31,23
DAL,Jake Ferguson,receiving,19,174,8.41,2,30,22
DAL,Jalen Tolbert,receiving,2,12,6.0,0,8,3
DAL,James Washington,receiving,0,0,0.0,0,0,1
DAL,KaVontae Turpin,receiving,1,9,4.5,0,9,2
DAL,Malik Davis,receiving,6,63,10.5,0,18,7
DAL,Michael Gallup,receiving,39,424,9.94,4,27,74
DAL,Noah Brown,receiving,43,555,11.39,3,51,74
DAL,Peyton Hendershot,receiving,11,103,6.66,2,29,16
DAL,Sean McKeon,receiving,2,11,5.5,0,10,3
DAL,Simi Fehoko,receiving,3,24,9.0,0,12,4
DAL,T.Y. Hilton,receiving,7,121,24.67,0,52,10
DAL,Tony Pollard,receiving,39,371,7.29,3,68,55
