team,player,category,FUM,LOST
ATL,Albert Huggins,fumbles,0,0
BAL,Michael Pierce,fumbles,0,0
BAL,John Simpson,fumbles,0,0
BAL,Lamar Jackson,fumbles,1,0
BAL,Brent Urban,fumbles,0,0
BAL,Jadeveon Clowney,fumbles,0,0
BUF,Khalil Shakir,fumbles,1,0
BUF,Greg Rousseau,fumbles,0,0
CAR,Bryce Young,fumbles,1,1
CHI,Lucas Patrick,fumbles,0,0
CHI,Justin Fields,fumbles,2,2
CHI,Roschon Johnson,fumbles,1,0
CIN,DJ Turner II,fumbles,0,0
CIN,Jonah Williams,fumbles,0,0
CIN,Jake Browning,fumbles,1,0
CLE,Dawand Jones,fumbles,0,0
CLE,PJ Walker,fumbles,2,1
CLE,Harrison Bryant,fumbles,1,1
CLE,Elijah Moore,fumbles,1,1
CLE,Alex Wright,fumbles,0,0
CLE,Kareem Hunt,fumbles,0,0
CLE,Dorian Thompson-Robinson,fumbles,1,0
DAL,Tony Pollard,fumbles,1,0
DAL,CeeDee Lamb,fumbles,0,0
DEN,D.J. Jones,fumbles,0,0
DEN,Russell Wilson,fumbles,2,1
DEN,Mike Purcell,fumbles,0,0
DEN,Alex Singleton,fumbles,0,0
DET,Jared Goff,fumbles,3,3
GB,Jonathan Owens,fumbles,0,0
GB,Karl Brooks,fumbles,0,0
GB,Rashan Gary,fumbles,0,0
IND,Gardner Minshew II,fumbles,1,0
IND,Dayo Odeyingbo,fumbles,0,0
LAC,Justin Herbert,fumbles,1,1
LAC,Austin Ekeler,fumbles,1,1
LAC,Keenan Allen,fumbles,1,1
MIA,Tua Tagovailoa,fumbles,1,1
MIA,Braxton Berrios,fumbles,1,0
MIN,Alexander Mattison,fumbles,1,0
MIN,K.J. Osborn,fumbles,1,0
MIN,Sheldon Day,fumbles,0,0
MIN,Anthony Barr,fumbles,0,0
NE,Jabrill Peppers,fumbles,0,0
NE,Cole Strange,fumbles,0,0
NE,Mac Jones,fumbles,1,0
NE,DeMario Douglas,fumbles,2,0
NO,Taysom Hill,fumbles,1,1
NO,A.T. Perry,fumbles,0,0
NO,Derek Carr,fumbles,1,0
NYG,Nick McCloud,fumbles,1,0
NYG,Tommy DeVito,fumbles,2,1
NYJ,Breece Hall,fumbles,0,0
NYJ,Xavier Newman,fumbles,0,0
NYJ,Ashtyn Davis,fumbles,0,0
NYJ,Tim Boyle,fumbles,2,0
PHI,Jalen Hurts,fumbles,1,1
PIT,Jaylen Warren,fumbles,1,1
SEA,DeeJay Dallas,fumbles,1,1
SF,Ronnie Bell,fumbles,0,0
SF,Oren Burks,fumbles,0,0
SF,Ray-Ray McCloud III,fumbles,1,0
TB,Baker Mayfield,fumbles,2,1
TB,Rachaad White,fumbles,0,0
TEN,Jeffery Simmons,fumbles,0,0
