team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Blake Gillikin,rushing,1,10,10.0,0,10
ARI,Kyler Murray,rushing,1,2,2.0,1,2
ARI,Emari Demercado,rushing,3,15,5.0,0,9
ARI,Michael Carter,rushing,4,19,4.8,0,7
ARI,James Conner,rushing,6,27,4.5,0,14
ATL,Cordarrelle Patterson,rushing,8,43,5.4,0,12
ATL,Bijan Robinson,rushing,16,91,5.7,1,17
ATL,Desmond Ridder,rushing,7,30,4.3,0,16
ATL,Tyler Allgeier,rushing,10,64,6.4,0,14
BAL,Keaton Mitchell,rushing,9,64,7.1,0,29
BAL,Lamar Jackson,rushing,11,39,3.5,0,8
BAL,Zay Flowers,rushing,1,37,37.0,1,37
BAL,Gus Edwards,rushing,8,26,3.3,0,5
BAL,Devin Duvernay,rushing,1,0,0.0,0,0
BAL,Justice Hill,rushing,5,31,6.2,0,18
BUF,Josh Allen,rushing,9,81,9.0,2,19
BUF,James Cook III,rushing,16,43,2.7,0,11
BUF,Latavius Murray,rushing,9,30,3.3,0,13
BUF,Ty Johnson,rushing,6,19,3.2,0,9
CAR,Chuba Hubbard,rushing,14,45,3.2,1,15
CAR,Bryce Young,rushing,3,23,7.7,0,11
CAR,Miles Sanders,rushing,15,28,1.9,0,15
CHI,Justin Fields,rushing,12,59,4.9,0,14
CHI,Khalil Herbert,rushing,6,24,4.0,0,8
CHI,Roschon Johnson,rushing,10,35,3.5,0,7
CIN,Joe Mixon,rushing,8,16,2.0,0,4
CIN,Jake Browning,rushing,3,9,3.0,0,6
CLE,Dorian Thompson-Robinson,rushing,5,21,4.2,0,9
CLE,Jerome Ford,rushing,9,65,7.2,0,19
CLE,Kareem Hunt,rushing,7,22,3.1,0,7
CLE,PJ Walker,rushing,1,-1,-1.0,0,-1
CLE,Elijah Moore,rushing,1,0,0.0,0,0
CLE,Harrison Bryant,rushing,1,0,0.0,0,0
DAL,Tony Pollard,rushing,13,79,6.1,1,27
DAL,CeeDee Lamb,rushing,1,0,0.0,0,0
DAL,Rico Dowdle,rushing,3,11,3.7,0,7
DAL,Dak Prescott,rushing,1,10,10.0,0,10
DEN,Russell Wilson,rushing,11,34,3.1,1,19
DEN,Javonte Williams,rushing,18,65,3.6,0,15
DEN,Jaleel McLaughlin,rushing,2,4,2.0,0,6
DEN,Samaje Perine,rushing,7,55,7.9,1,24
DEN,Marvin Mims Jr.,rushing,1,11,11.0,0,11
DET,David Montgomery,rushing,15,71,4.7,1,15
DET,Jahmyr Gibbs,rushing,11,54,4.9,0,23
DET,Jared Goff,rushing,3,9,3.0,0,4
DET,Kalif Raymond,rushing,1,6,6.0,0,6
DET,Jalen Reeves-Maybin,rushing,1,0,0.0,0,0
GB,AJ Dillon,rushing,14,43,3.1,0,17
GB,Jordan Love,rushing,3,39,13.0,0,37
GB,Jayden Reed,rushing,2,16,8.0,0,15
GB,Patrick Taylor Jr.,rushing,3,11,3.7,0,5
HOU,C.J. Stroud,rushing,6,47,7.8,1,16
HOU,Devin Singletary,rushing,6,18,3.0,0,14
HOU,Dameon Pierce,rushing,5,14,2.8,0,4
HOU,Tank Dell,rushing,1,12,12.0,0,12
IND,Jonathan Taylor,rushing,15,91,6.1,2,17
IND,Isaiah McKenzie,rushing,1,3,3.0,0,3
IND,Gardner Minshew II,rushing,3,6,2.0,1,5
IND,Zack Moss,rushing,8,55,6.9,0,16
JAX,Trevor Lawrence,rushing,2,0,0.0,1,1
JAX,Tank Bigsby,rushing,1,6,6.0,0,6
JAX,D'Ernest Johnson,rushing,7,19,2.7,0,7
JAX,Travis Etienne Jr.,rushing,20,56,2.8,0,20
KC,Isiah Pacheco,rushing,15,55,3.7,2,8
KC,Patrick Mahomes,rushing,5,9,1.8,0,7
KC,Clyde Edwards-Helaire,rushing,3,5,1.7,0,5
LAC,Joshua Kelley,rushing,3,8,2.7,0,3
LAC,Justin Herbert,rushing,4,47,11.8,0,35
LAC,Derius Davis,rushing,2,-1,-0.5,0,1
LAC,Austin Ekeler,rushing,10,32,3.2,0,6
LAR,Matthew Stafford,rushing,1,2,2.0,0,2
LAR,Kyren Williams,rushing,16,143,8.9,0,56
LAR,Royce Freeman,rushing,13,77,5.9,1,23
LAR,Zach Evans,rushing,3,6,2.0,0,5
LV,Zamir White,rushing,1,0,0.0,0,0
LV,Josh Jacobs,rushing,20,110,5.5,1,63
LV,Ameer Abdullah,rushing,1,11,11.0,0,11
LV,Jakobi Meyers,rushing,1,2,2.0,0,2
MIA,Raheem Mostert,rushing,20,94,4.7,2,34
MIA,Jeff Wilson Jr.,rushing,11,56,5.1,0,14
MIA,Darrynton Evans,rushing,2,16,8.0,0,13
MIA,Tyreek Hill,rushing,1,2,2.0,0,2
MIA,Tua Tagovailoa,rushing,2,1,0.5,0,1
MIA,Mike White,rushing,1,-2,-2.0,0,-2
MIN,Alexander Mattison,rushing,10,52,5.2,0,21
MIN,Joshua Dobbs,rushing,2,11,5.5,0,7
MIN,Brandon Powell,rushing,1,2,2.0,0,2
MIN,Ty Chandler,rushing,4,8,2.0,0,6
NE,Ezekiel Elliott,rushing,9,46,5.1,0,13
NE,Tyquan Thornton,rushing,1,3,3.0,0,3
NE,Rhamondre Stevenson,rushing,21,98,4.7,1,15
NO,Alvin Kamara,rushing,15,69,4.6,0,16
NO,Lynn Bowden Jr.,rushing,2,40,20.0,0,29
NO,Taysom Hill,rushing,7,26,3.7,0,10
NO,Derek Carr,rushing,2,7,3.5,0,8
NO,Jamaal Williams,rushing,2,6,3.0,0,3
NYG,Tommy DeVito,rushing,5,6,1.2,0,5
NYG,Matt Breida,rushing,2,6,3.0,0,6
NYG,Saquon Barkley,rushing,12,46,3.8,0,19
NYJ,Dalvin Cook,rushing,1,2,2.0,0,2
NYJ,Breece Hall,rushing,7,25,3.6,0,11
NYJ,Tim Boyle,rushing,2,2,1.0,0,2
PHI,Boston Scott,rushing,2,14,7.0,0,10
PHI,Kenny Gainwell,rushing,2,26,13.0,0,23
PHI,Jalen Hurts,rushing,14,65,4.6,2,16
PHI,D'Andre Swift,rushing,14,80,5.7,0,36
PIT,Najee Harris,rushing,15,99,6.6,1,22
PIT,Jaylen Warren,rushing,13,49,3.8,0,9
PIT,Kenny Pickett,rushing,5,5,1.0,0,5
SEA,Geno Smith,rushing,4,21,5.3,0,11
SEA,DeeJay Dallas,rushing,2,10,5.0,0,7
SEA,Dee Eskridge,rushing,1,10,10.0,0,10
SEA,Zach Charbonnet,rushing,14,47,3.4,0,10
SF,Christian McCaffrey,rushing,19,114,6.0,2,27
SF,Elijah Mitchell,rushing,7,39,5.6,0,13
SF,Deebo Samuel,rushing,4,15,3.8,1,15
SF,Brock Purdy,rushing,3,1,0.3,0,3
TB,Chase Edmonds,rushing,1,11,11.0,0,11
TB,Rachaad White,rushing,15,100,6.7,0,38
TB,Baker Mayfield,rushing,3,14,4.7,0,14
TEN,Tyjae Spears,rushing,2,6,3.0,0,8
TEN,Chris Moore,rushing,1,1,1.0,0,1
TEN,Will Levis,rushing,3,-3,-1.0,0,-1
TEN,Derrick Henry,rushing,18,76,4.2,2,18
WSH,Sam Howell,rushing,2,13,6.5,1,12
WSH,Antonio Gibson,rushing,6,21,3.5,0,6
WSH,Chris Rodriguez Jr.,rushing,4,21,5.3,0,13
WSH,Brian Robinson Jr.,rushing,15,53,3.5,0,14
