team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Emari Demercado,rushing,14,79,5.6,0,19
ARI,Bam Knight,rushing,9,27,3.0,0,17
ARI,Greg Dortch,rushing,1,9,9.0,0,9
ARI,Jacoby Brissett,rushing,5,4,0.8,1,4
ATL,Bijan Robinson,rushing,12,46,3.8,0,15
ATL,Tyler Allgeier,rushing,2,6,3.0,0,4
ATL,Michael Penix Jr.,rushing,2,19,9.5,0,15
BAL,Derrick Henry,rushing,19,119,6.3,0,35
BAL,Keaton Mitchell,rushing,4,11,2.8,0,4
BAL,Lamar Jackson,rushing,5,14,2.8,0,13
BAL,Justice Hill,rushing,1,2,2.0,0,2
BAL,Mark Andrews,rushing,2,4,2.0,0,2
BUF,Ty Johnson,rushing,2,8,4.0,1,5
BUF,Josh Allen,rushing,6,19,3.2,2,11
BUF,James Cook III,rushing,27,114,4.2,0,17
CAR,Jimmy Horn Jr.,rushing,1,7,7.0,0,7
CAR,Bryce Young,rushing,2,9,4.5,0,5
CAR,Chuba Hubbard,rushing,5,17,3.4,0,8
CAR,Rico Dowdle,rushing,25,130,5.2,2,29
CHI,Kyle Monangai,rushing,26,176,6.8,0,39
CHI,Caleb Williams,rushing,5,53,10.6,0,14
CHI,Brittain Brown,rushing,5,37,7.4,1,22
CHI,DJ Moore,rushing,1,17,17.0,1,17
CIN,Andrei Iosivas,rushing,1,4,4.0,0,4
CIN,Joe Flacco,rushing,1,-1,-1.0,0,-1
CIN,Tahj Brooks,rushing,1,1,1.0,0,1
CIN,Samaje Perine,rushing,1,5,5.0,0,5
CIN,Chase Brown,rushing,11,37,3.4,0,12
DAL,Javonte Williams,rushing,15,83,5.5,0,19
DAL,KaVontae Turpin,rushing,1,3,3.0,0,3
DAL,Dak Prescott,rushing,4,34,8.5,0,14
DAL,Malik Davis,rushing,1,3,3.0,0,3
DEN,RJ Harvey,rushing,2,5,2.5,0,3
DEN,J.K. Dobbins,rushing,15,61,4.1,0,12
DEN,Adam Prentice,rushing,1,2,2.0,0,2
DEN,Troy Franklin,rushing,2,-4,-2.0,0,2
DEN,Bo Nix,rushing,3,36,12.0,0,25
DET,David Montgomery,rushing,11,40,3.6,1,11
DET,Jahmyr Gibbs,rushing,9,25,2.8,0,7
GB,Jordan Love,rushing,1,1,1.0,0,1
GB,Emanuel Wilson,rushing,6,16,2.7,0,7
GB,Josh Jacobs,rushing,17,87,5.1,1,18
GB,Savion Williams,rushing,1,0,0.0,0,0
HOU,Davis Mills,rushing,2,7,3.5,0,7
HOU,British Brooks,rushing,2,0,0.0,0,0
HOU,Jaylin Noel,rushing,1,-3,-3.0,0,-3
HOU,Woody Marks,rushing,10,27,2.7,0,7
HOU,C.J. Stroud,rushing,2,12,6.0,0,6
HOU,Nick Chubb,rushing,11,34,3.1,0,8
IND,Ameer Abdullah,rushing,1,3,3.0,0,3
IND,Rodney Thomas II,rushing,1,3,3.0,0,3
IND,Daniel Jones,rushing,3,4,1.3,1,2
IND,Jonathan Taylor,rushing,14,45,3.2,0,9
JAX,Bhayshul Tuten,rushing,9,29,3.2,1,11
JAX,LeQuint Allen Jr.,rushing,1,10,10.0,0,10
JAX,Dyami Brown,rushing,1,4,4.0,0,4
JAX,Trevor Lawrence,rushing,9,24,2.7,2,7
JAX,Travis Etienne Jr.,rushing,22,84,3.8,0,20
KC,Kareem Hunt,rushing,11,49,4.5,1,13
KC,Xavier Worthy,rushing,1,7,7.0,0,7
KC,Brashard Smith,rushing,3,7,2.3,0,4
KC,Rashee Rice,rushing,2,6,3.0,1,3
KC,Patrick Mahomes,rushing,1,5,5.0,0,5
KC,Clyde Edwards-Helaire,rushing,2,5,2.5,0,7
LAC,Justin Herbert,rushing,9,57,6.3,1,29
LAC,Kimani Vidal,rushing,12,30,2.5,0,7
LAC,Jaret Patterson,rushing,9,44,4.9,0,9
LAR,Matthew Stafford,rushing,4,-4,-1.0,0,-1
LAR,Puka Nacua,rushing,1,3,3.0,0,3
LAR,Blake Corum,rushing,13,58,4.5,0,21
LAR,Kyren Williams,rushing,25,114,4.6,1,15
LV,Brock Bowers,rushing,1,6,6.0,0,6
LV,Ashton Jeanty,rushing,13,42,3.2,0,13
LV,Geno Smith,rushing,5,9,1.8,0,4
MIA,Tua Tagovailoa,rushing,1,1,1.0,0,1
MIA,Ollie Gordon II,rushing,2,6,3.0,0,3
MIA,De'Von Achane,rushing,14,67,4.8,0,22
MIA,Malik Washington,rushing,3,13,4.3,0,7
MIN,Jordan Mason,rushing,10,36,3.6,0,13
MIN,Jordan Addison,rushing,1,16,16.0,0,16
MIN,J.J. McCarthy,rushing,9,12,1.3,1,9
MIN,Aaron Jones Sr.,rushing,9,78,8.7,0,31
NE,Terrell Jennings,rushing,11,35,3.2,1,11
NE,TreVeyon Henderson,rushing,14,55,3.9,0,8
NE,Drake Maye,rushing,8,20,2.5,0,12
NO,Alvin Kamara,rushing,6,14,2.3,0,3
NO,Taysom Hill,rushing,4,30,7.5,0,29
NO,Tyler Shough,rushing,1,2,2.0,0,2
NO,Devin Neal,rushing,3,11,3.7,0,4
NYG,Devin Singletary,rushing,8,43,5.4,0,14
NYG,Tyrone Tracy Jr.,rushing,5,18,3.6,0,11
NYG,Jaxson Dart,rushing,8,56,7.0,1,18
PIT,Aaron Rodgers,rushing,2,0,0.0,0,1
PIT,Connor Heyward,rushing,1,4,4.0,0,4
PIT,Kaleb Johnson,rushing,1,4,4.0,0,4
PIT,Kenny Gainwell,rushing,3,-1,-0.3,0,5
PIT,Jaylen Warren,rushing,16,31,1.9,2,8
SEA,Kenneth Walker III,rushing,11,42,3.8,0,12
SEA,Zach Charbonnet,rushing,8,25,3.1,0,9
SEA,Jaxon Smith-Njigba,rushing,1,11,11.0,0,11
SEA,George Holani,rushing,3,9,3.0,0,7
SEA,AJ Barner,rushing,1,1,1.0,1,1
SF,Christian McCaffrey,rushing,28,106,3.8,1,16
SF,George Kittle,rushing,1,-3,-3.0,0,-3
SF,Adrian Martinez,rushing,1,-1,-1.0,0,-1
SF,Mac Jones,rushing,4,4,1.0,0,2
SF,Brian Robinson Jr.,rushing,5,53,10.6,1,18
TEN,Tyjae Spears,rushing,7,26,3.7,0,10
TEN,Tony Pollard,rushing,10,56,5.6,0,16
TEN,Cam Ward,rushing,2,6,3.0,0,6
WSH,Deebo Samuel,rushing,1,3,3.0,0,3
WSH,Jacory Croskey-Merritt,rushing,12,38,3.2,0,6
WSH,Chris Rodriguez Jr.,rushing,12,65,5.4,1,12
WSH,Jeremy McNichols,rushing,1,0,0.0,0,0
WSH,Jayden Daniels,rushing,10,51,5.1,1,12
