team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CIN,Akeem Davis-Gaither,defensive,46,30,0.0,2,1,0,0
CIN,Allan George,defensive,2,2,0.0,0,0,0,0
CIN,B.J. Hill,defensive,68,30,3.0,4,4,11,0
CIN,Cal Adomitis,defensive,2,1,0.0,0,0,0,0
CIN,Cam Taylor-Britt,defensive,55,41,0.0,1,6,0,0
CIN,Cameron Sample,defensive,25,17,2.0,4,0,7,0
CIN,Chidobe Awuzie,defensive,35,29,0.0,0,5,0,0
CIN,Chris Evans,defensive,1,0,0.0,0,0,0,0
CIN,Clay Johnston,defensive,8,4,0.0,0,0,0,0
CIN,DJ Reader,defensive,27,18,0.0,1,4,5,0
CIN,Dax Hill,defensive,16,11,0.0,0,0,1,0
CIN,Domenique Davis,defensive,3,0,0.0,0,0,0,0
CIN,Eli Apple,defensive,49,35,0.0,1,8,0,0
CIN,Evan McPherson,defensive,1,1,0.0,0,0,0,0
CIN,Germaine Pratt,defensive,99,50,1.0,6,10,1,0
CIN,Hayden Hurst,defensive,1,1,0.0,0,0,0,0
CIN,Ja'Marr Chase,defensive,4,4,0.0,0,0,0,0
CIN,Jalen Davis,defensive,2,0,0.0,0,0,0,0
CIN,Jay Tufele,defensive,16,6,0.0,2,0,2,0
CIN,Jeff Gunter,defensive,1,0,0.0,0,0,0,0
CIN,Jessie Bates III,defensive,71,38,0.0,1,8,0,0
CIN,Joe Bachie,defensive,10,4,0.0,0,0,0,0
CIN,Joe Mixon,defensive,1,1,0.0,0,0,0,0
CIN,Joseph Ossai,defensive,17,6,3.5,2,1,10,1
CIN,Josh Tupou,defensive,19,8,2.0,2,0,3,0
CIN,La'el Collins,defensive,1,1,0.0,0,0,0,0
CIN,Logan Wilson,defensive,123,83,2.5,3,4,7,0
CIN,Markus Bailey,defensive,24,18,0.0,2,0,0,0
CIN,Michael Thomas,defensive,12,5,0.0,0,0,0,0
CIN,Mike Hilton,defensive,60,48,0.0,4,6,4,0
CIN,Mike Thomas,defensive,1,1,0.0,0,0,0,0
CIN,Sam Hubbard,defensive,60,34,6.5,11,3,22,0
CIN,Samaje Perine,defensive,7,4,0.0,0,0,0,0
CIN,Stanley Morgan Jr.,defensive,11,7,0.0,0,0,0,0
CIN,Ted Karras,defensive,1,1,0.0,0,0,0,0
CIN,Trayveon Williams,defensive,7,5,0.0,0,0,0,0
CIN,Tre Flowers,defensive,27,20,0.0,0,3,0,0
CIN,Trey Hendrickson,defensive,32,22,8.0,6,3,24,0
CIN,Vonn Bell,defensive,77,53,1.0,4,8,4,0
CIN,Zachary Carter,defensive,23,10,0.5,1,1,1,0
