team,player,category,INT,YDS,TD
CIN,Germaine Pratt,interceptions,2,3,0
CIN,Jessie Bates III,interceptions,4,28,0
CIN,Logan Wilson,interceptions,1,41,0
CIN,Mike Hilton,interceptions,1,5,0
CIN,Tre Flowers,interceptions,1,0,0
CIN,Vonn Bell,interceptions,4,56,0
