team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NYJ,Aaron Rodgers,passing,0,0.0,0,0,1,0,1
NYJ,Garrett Wilson,passing,0,0.0,0,0,0,0,1
NYJ,Thomas Morstead,passing,18,18.0,0,0,0,1,1
NYJ,Tim Boyle,passing,360,4.33,1,4,9,48,77
NYJ,Trevor Siemian,passing,724,4.6,2,4,8,86,153
NYJ,Zach Wilson,passing,2271,6.0,8,7,46,221,368
