team,player,category,REC,YDS,AVG,TD,LONG,TGTS
DET,Amon-Ra St. Brown,receiving,119,1515,13.69,10,70,164
DET,Antoine Green,receiving,1,2,1.0,0,2,2
DET,Bam Knight,receiving,1,8,8.0,0,8,1
DET,Brock Wright,receiving,13,91,7.16,1,25,14
DET,Craig Reynolds,receiving,5,47,8.25,0,28,5
DET,Dan Skipper,receiving,1,4,4.0,0,4,1
DET,David Montgomery,receiving,16,117,6.16,0,19,24
DET,Devine Ozigbo,receiving,1,8,8.0,0,8,1
DET,Donovan Peoples-Jones,receiving,5,58,7.58,0,20,7
DET,Jahmyr Gibbs,receiving,52,316,4.52,1,24,71
DET,James Mitchell,receiving,2,28,14.0,0,24,2
DET,Jameson Williams,receiving,24,354,13.16,2,63,42
DET,Josh Reynolds,receiving,40,608,14.84,5,33,64
DET,Kalif Raymond,receiving,35,489,13.31,1,41,44
DET,Khalil Dorsey,receiving,1,31,31.0,0,31,1
DET,Malcolm Rodriguez,receiving,1,6,6.0,0,6,1
DET,Marvin Jones Jr.,receiving,5,35,5.0,0,16,10
DET,Sam LaPorta,receiving,86,889,10.17,10,48,120
