team,player,category,REC,YDS,AVG,TD,LONG,TGTS
JAX,Carlos Hyde,receiving,12,65,2.74,0,9,21
JAX,Chris Manhertz,receiving,6,71,8.88,1,22,9
JAX,DJ Chark,receiving,7,154,21.33,2,41,22
JAX,Dan Arnold,receiving,28,324,12.09,0,28,41
JAX,Dare Ogunbowale,receiving,13,114,7.92,1,28,21
JAX,Devin Smith,receiving,0,0,0.0,0,0,1
JAX,Jacob Hollister,receiving,9,55,4.7,1,11,14
JAX,Jamal Agnew,receiving,24,229,10.1,1,29,39
JAX,James O'Shaughnessy,receiving,24,244,11.54,0,30,34
JAX,James Robinson,receiving,31,222,6.81,0,26,46
JAX,Jaydon Mickens,receiving,2,10,2.5,0,12,3
JAX,John Brown,receiving,0,0,0.0,0,0,2
JAX,Laquon Treadwell,receiving,33,434,10.02,1,41,51
JAX,Laviska Shenault Jr.,receiving,63,619,11.4,0,58,100
JAX,Luke Farrell,receiving,7,56,7.0,0,21,11
JAX,Marvin Jones Jr.,receiving,73,832,12.15,4,33,120
JAX,Mekhi Sargent,receiving,0,0,0.0,0,0,1
JAX,Phillip Dorsett II,receiving,0,0,0.0,0,0,1
JAX,Ryquell Armstead,receiving,3,16,5.5,0,9,4
JAX,Tavon Austin,receiving,24,213,8.18,1,25,37
JAX,Tyron Billy-Johnson,receiving,2,16,4.0,0,10,5
