team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
JAX,Adam Gotsis,defensive,27,20,3.0,6,0,7,0
JAX,Andre Cisco,defensive,26,19,0.0,0,2,0,0
JAX,Andrew Wingard,defensive,88,57,1.0,2,1,1,0
JAX,Bradley McDougald,defensive,2,0,0.0,0,0,0,0
JAX,Brandon Linder,defensive,2,1,0.0,0,0,0,0
JAX,Brandon Rusnak,defensive,1,1,0.0,0,0,0,0
JAX,C.J. Henderson,defensive,8,6,0.0,1,0,0,0
JAX,Chapelle Russell,defensive,18,10,0.0,0,0,0,0
JAX,Chris Claybrooks,defensive,29,17,0.0,0,2,0,0
JAX,DaVon Hamilton,defensive,46,26,1.0,2,2,2,0
JAX,Dakota Allen,defensive,9,4,0.0,0,0,0,0
JAX,Damien Wilson,defensive,106,59,3.0,5,5,5,0
JAX,Daniel Thomas,defensive,27,17,0.0,0,0,0,0
JAX,Dare Ogunbowale,defensive,7,6,0.0,0,0,0,0
JAX,Dawuane Smoot,defensive,36,22,6.0,7,3,16,0
JAX,Doug Costin,defensive,1,1,0.0,0,0,0,0
JAX,Jacob Hollister,defensive,2,1,0.0,0,0,0,0
JAX,Jamal Agnew,defensive,0,0,0.0,0,0,0,2
JAX,James O'Shaughnessy,defensive,1,1,0.0,0,0,0,0
JAX,James Robinson,defensive,3,2,0.0,0,0,0,0
JAX,Jamir Jones,defensive,2,1,0.0,0,0,0,0
JAX,Jay Tufele,defensive,2,1,0.0,0,0,0,0
JAX,Jaydon Mickens,defensive,1,1,0.0,0,0,0,0
JAX,Jihad Ward,defensive,32,10,2.0,3,0,7,0
JAX,Jordan Smith,defensive,1,1,0.0,0,0,0,0
JAX,Josh Hines-Allen,defensive,71,46,7.5,12,4,14,0
JAX,K'Lavon Chaisson,defensive,31,20,1.0,3,0,4,0
JAX,KC McDermott,defensive,1,1,0.0,0,0,0,0
JAX,Laquon Treadwell,defensive,2,1,0.0,0,0,0,0
JAX,Laviska Shenault Jr.,defensive,2,2,0.0,0,0,0,0
JAX,Lerentee McCray,defensive,11,7,0.0,1,0,0,0
JAX,Logan Cooke,defensive,2,1,0.0,0,0,0,0
JAX,Malcom Brown,defensive,57,30,2.0,4,1,3,0
JAX,Marvin Jones Jr.,defensive,1,1,0.0,0,0,0,0
JAX,Myles Jack,defensive,108,62,0.0,3,0,2,0
JAX,Nathan Cottrell,defensive,3,2,0.0,0,0,0,0
JAX,Nevin Lawson,defensive,29,21,0.0,0,5,0,0
JAX,Phillip Dorsett II,defensive,1,0,0.0,0,0,0,0
JAX,Rayshawn Jenkins,defensive,73,56,0.0,1,3,1,0
JAX,Ross Matiscik,defensive,2,2,0.0,0,0,0,0
JAX,Roy Robertson-Harris,defensive,37,21,3.0,4,2,9,0
JAX,Rudy Ford,defensive,53,39,0.5,1,3,2,0
JAX,Shaq Quarterman,defensive,30,16,0.0,1,0,0,0
JAX,Shaquill Griffin,defensive,49,36,0.0,0,7,2,0
JAX,Taven Bryan,defensive,15,10,2.0,4,0,8,0
JAX,Tavon Austin,defensive,2,2,0.0,0,0,0,0
JAX,Tre Herndon,defensive,17,12,0.0,1,0,0,0
JAX,Trevor Lawrence,defensive,2,2,0.0,0,0,0,0
JAX,Tyrell Adams,defensive,3,3,0.0,0,0,0,0
JAX,Tyron Billy-Johnson,defensive,1,1,0.0,0,0,0,0
JAX,Tyson Campbell,defensive,73,49,0.0,2,10,0,0
