team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
DEN,Aaron Patrick,defensive,8,4,0.0,0,0,0,0
DEN,Alexander Johnson,defensive,32,20,2.0,2,3,2,0
DEN,Andre Mintze,defensive,4,2,0.0,0,0,0,0
DEN,Andrew Beck,defensive,1,1,0.0,0,0,0,0
DEN,Baron Browning,defensive,58,32,0.0,2,2,1,0
DEN,Barrington Wade,defensive,1,0,0.0,0,0,0,0
DEN,Bobby Massie,defensive,1,0,0.0,0,0,0,0
DEN,Bradley Chubb,defensive,21,9,0.0,1,2,4,0
DEN,Brandon McManus,defensive,1,1,0.0,0,0,0,0
DEN,Bryce Callahan,defensive,29,25,1.0,3,4,0,0
DEN,Caden Sterns,defensive,28,22,2.0,2,5,2,0
DEN,Curtis Robinson,defensive,5,2,0.0,0,0,1,0
DEN,DeShawn Williams,defensive,39,17,1.0,1,2,5,0
DEN,Dre'Mont Jones,defensive,31,18,5.5,9,2,11,0
DEN,Drew Lock,defensive,1,1,0.0,0,0,0,0
DEN,Eric Saubert,defensive,2,2,0.0,0,0,0,0
DEN,Graham Glasgow,defensive,1,0,0.0,0,0,0,0
DEN,Jacob Bobenmoyer,defensive,4,2,0.0,0,0,0,0
DEN,Javonte Williams,defensive,1,1,0.0,0,0,0,0
DEN,Jonas Griffith,defensive,46,22,0.0,4,0,2,0
DEN,Jonathan Harris,defensive,10,7,0.0,0,0,1,0
DEN,Jonathon Cooper,defensive,38,22,2.5,4,0,7,0
DEN,Josey Jewell,defensive,8,7,0.0,2,1,0,0
DEN,Justin Simmons,defensive,80,60,1.5,4,12,2,0
DEN,Justin Strnad,defensive,36,23,0.0,0,0,1,0
DEN,Kareem Jackson,defensive,88,62,1.0,1,2,0,0
DEN,Kendall Hinton,defensive,1,1,0.0,0,0,0,0
DEN,Kenny Young,defensive,29,14,0.0,0,0,0,0
DEN,Kyle Fuller,defensive,51,40,0.0,3,4,0,0
DEN,Malik Reed,defensive,43,24,5.0,3,2,8,0
DEN,Marquiss Spencer,defensive,1,0,0.0,0,0,0,0
DEN,McTelvin Agim,defensive,4,2,1.5,1,1,3,0
DEN,Micah Kiser,defensive,19,9,0.0,1,0,0,0
DEN,Michael Ojemudia,defensive,11,8,0.0,0,2,0,0
DEN,Mike Boone,defensive,2,1,0.0,0,0,0,0
DEN,Mike Ford Jr.,defensive,6,6,0.0,0,0,0,0
DEN,Mike Purcell,defensive,33,17,0.0,1,1,2,0
DEN,Nate Hairston,defensive,9,6,0.0,0,4,0,0
DEN,Noah Fant,defensive,2,2,0.0,0,0,0,0
DEN,P.J. Locke,defensive,6,5,0.0,0,0,1,0
DEN,Pat Surtain II,defensive,58,45,0.0,1,14,0,1
DEN,Ronald Darby,defensive,53,42,0.0,1,6,0,0
DEN,Shamar Stephen,defensive,34,12,0.0,0,2,3,0
DEN,Shelby Harris,defensive,49,24,6.0,7,2,11,0
DEN,Stephen Weatherly,defensive,14,8,2.5,5,0,7,0
DEN,Tyrie Cleveland,defensive,4,3,0.0,0,0,0,0
DEN,Von Miller,defensive,19,10,4.5,7,0,9,0
