team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
DEN,Brett Rypien,passing,0,0.0,0,0,0,0,2
DEN,Courtland Sutton,passing,16,16.0,0,0,0,1,1
DEN,Drew Lock,passing,787,6.67,2,2,9,67,111
DEN,Kendall Hinton,passing,1,1.0,0,0,0,1,1
DEN,Teddy Bridgewater,passing,3052,7.09,18,7,31,285,426
