team,player,category,CAR,YDS,AVG,TD,LONG
DEN,Damarea Crockett,rushing,3,7,2.3,0,6
DEN,Drew Lock,rushing,10,53,3.78,2,23
DEN,Javonte Williams,rushing,203,903,4.52,4,49
DEN,Jerry Jeudy,rushing,2,3,1.5,0,3
DEN,Melvin Gordon III,rushing,203,918,4.47,8,70
DEN,Mike Boone,rushing,4,35,8.8,0,16
DEN,Teddy Bridgewater,rushing,30,106,3.74,2,13
