team,player,category,REC,YDS,AVG,TD,LONG,TGTS
DEN,Adam Trautman,receiving,13,188,8.79,2,37,22
DEN,Audric Estime,receiving,5,27,7.0,0,13,5
DEN,Blake Watson,receiving,1,13,13.0,0,13,2
DEN,Bo Nix,receiving,1,2,2.0,1,2,1
DEN,Courtland Sutton,receiving,81,1081,14.22,8,47,135
DEN,Devaughn Vele,receiving,41,475,11.64,3,37,55
DEN,Greg Dulcich,receiving,5,28,3.77,0,9,12
DEN,Jaleel McLaughlin,receiving,24,76,3.44,2,11,27
DEN,Javonte Williams,receiving,52,346,6.13,0,34,70
DEN,Josh Reynolds,receiving,12,183,11.86,1,49,19
DEN,Lil'Jordan Humphrey,receiving,31,293,7.66,1,41,45
DEN,Lucas Krull,receiving,19,152,6.57,0,23,23
DEN,Marvin Mims Jr.,receiving,39,503,10.83,6,93,52
DEN,Michael Burton,receiving,10,65,6.54,1,28,10
DEN,Nate Adkins,receiving,14,115,7.44,3,16,15
DEN,Troy Franklin,receiving,28,263,8.94,2,30,53
DEN,Tyler Badie,receiving,3,-2,0.0,0,2,3
