team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Maxx Williams,receiving,1,14,14.0,0,14,1
ARI,DeAndre Hopkins,receiving,6,87,14.5,1,30,9
ARI,Rondale Moore,receiving,5,59,11.8,0,33,6
ARI,Christian Kirk,receiving,5,39,7.8,0,9,5
ARI,Chase Edmonds,receiving,3,19,6.3,0,10,4
ARI,A.J. Green,receiving,1,13,13.0,0,13,2
ARI,James Conner,receiving,1,8,8.0,0,8,1
ATL,Mike Davis,receiving,2,8,4.0,0,10,5
ATL,Christian Blake,receiving,2,12,6.0,0,6,4
ATL,Olamide Zaccheaus,receiving,2,20,10.0,0,15,4
ATL,Lee Smith,receiving,3,30,10.0,0,22,3
ATL,Hayden Hurst,receiving,4,40,10.0,1,17,5
ATL,Tajae Sharpe,receiving,4,53,13.3,0,17,5
ATL,Cordarrelle Patterson,receiving,7,60,8.6,0,16,9
ATL,Kyle Pitts Sr.,receiving,9,119,13.2,1,39,10
BAL,Latavius Murray,receiving,2,13,6.5,0,7,3
BAL,Josh Oliver,receiving,2,13,6.5,0,7,2
BAL,Mark Andrews,receiving,11,147,13.4,2,28,13
BAL,James Proche II,receiving,2,15,7.5,0,11,2
BAL,Ty'Son Williams,receiving,2,15,7.5,0,8,2
BAL,Devonta Freeman,receiving,3,34,11.3,0,15,4
BAL,Sammy Watkins,receiving,2,35,17.5,0,28,3
BAL,Devin Duvernay,receiving,4,45,11.3,0,17,4
BAL,Hollywood Brown,receiving,9,125,13.9,2,43,10
BUF,Dawson Knox,receiving,3,117,39.0,1,53,4
BUF,Devin Singletary,receiving,1,-2,-2.0,0,-2,2
BUF,Stefon Diggs,receiving,2,69,34.5,0,61,5
BUF,Cole Beasley,receiving,1,5,5.0,0,5,2
BUF,Gabe Davis,receiving,1,16,16.0,0,16,1
BUF,Emmanuel Sanders,receiving,3,54,18.0,2,35,5
BUF,Zack Moss,receiving,3,55,18.3,0,24,4
BUF,Tommy Sweeney,receiving,1,1,1.0,0,1,1
CAR,Tommy Tremble,receiving,2,12,6.0,1,7,4
CAR,Royce Freeman,receiving,1,6,6.0,0,6,2
CAR,Ian Thomas,receiving,4,40,10.0,0,24,5
CAR,Robbie Chosen,receiving,2,30,15.0,0,25,7
CAR,Chuba Hubbard,receiving,5,33,6.6,0,11,6
CAR,DJ Moore,receiving,5,42,8.4,0,14,7
CAR,Terrace Marshall Jr.,receiving,2,14,7.0,0,8,3
CHI,Jesper Horsted,receiving,1,2,2.0,1,2,1
CHI,Marquise Goodwin,receiving,1,8,8.0,0,8,2
CHI,Darnell Mooney,receiving,3,35,11.7,0,15,5
CHI,Damien Williams,receiving,2,20,10.0,0,18,3
CHI,Cole Kmet,receiving,2,22,11.0,0,14,4
CHI,Allen Robinson,receiving,4,32,8.0,0,12,5
CIN,Auden Tate,receiving,0,0,0.0,0,0,1
CIN,Joe Mixon,receiving,1,2,2.0,0,2,1
CIN,Drew Sample,receiving,2,9,4.5,0,6,4
