team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Kyler Murray,rushing,7,1,0.1,0,10
ARI,Rondale Moore,rushing,3,38,12.7,0,26
ARI,James Conner,rushing,10,29,2.9,1,8
ARI,Chase Edmonds,rushing,6,15,2.5,0,5
ARI,Christian Kirk,rushing,1,11,11.0,0,11
ATL,Matt Ryan,rushing,1,-1,-1.0,0,-1
ATL,Wayne Gallman,rushing,1,2,2.0,0,2
ATL,Mike Davis,rushing,13,53,4.1,1,17
ATL,Cordarrelle Patterson,rushing,14,54,3.9,0,12
BAL,Devonta Freeman,rushing,1,1,1.0,0,1
BAL,Ty'Son Williams,rushing,4,6,1.5,0,5
BAL,Latavius Murray,rushing,6,17,2.8,0,6
BAL,Lamar Jackson,rushing,14,62,4.4,0,13
BUF,Josh Allen,rushing,11,59,5.4,1,22
BUF,Devin Singletary,rushing,6,25,4.2,0,9
BUF,Zack Moss,rushing,11,37,3.4,0,8
CAR,Sam Darnold,rushing,2,10,5.0,0,5
CAR,Chuba Hubbard,rushing,24,101,4.2,0,26
CAR,DJ Moore,rushing,1,-4,-4.0,0,-4
CAR,Royce Freeman,rushing,3,2,0.7,0,3
CHI,Khalil Herbert,rushing,18,75,4.2,0,11
CHI,Damien Williams,rushing,16,64,4.0,1,14
CHI,Justin Fields,rushing,3,4,1.3,0,3
CIN,Samaje Perine,rushing,11,59,5.4,0,11
CIN,Joe Mixon,rushing,10,33,3.3,1,10
CIN,Joe Burrow,rushing,3,11,3.7,0,9
CLE,Kareem Hunt,rushing,12,61,5.1,2,12
CLE,Baker Mayfield,rushing,2,8,4.0,0,7
CLE,Nick Chubb,rushing,21,161,7.7,1,52
DAL,Ezekiel Elliott,rushing,21,110,5.2,1,15
DAL,Tony Pollard,rushing,14,75,5.4,0,17
DAL,Cedrick Wilson Jr.,rushing,1,6,6.0,0,6
DAL,Dak Prescott,rushing,2,6,3.0,0,6
DAL,CeeDee Lamb,rushing,1,4,4.0,0,4
DEN,Teddy Bridgewater,rushing,1,11,11.0,0,11
DEN,Melvin Gordon III,rushing,9,34,3.8,0,8
DEN,Javonte Williams,rushing,8,61,7.6,0,49
DET,D'Andre Swift,rushing,11,51,4.6,1,12
DET,Jamaal Williams,rushing,13,57,4.4,0,13
GB,Aaron Jones Sr.,rushing,14,103,7.4,0,57
GB,AJ Dillon,rushing,8,30,3.8,0,17
HOU,Mark Ingram II,rushing,16,41,2.6,0,8
HOU,Phillip Lindsay,rushing,5,19,3.8,0,10
HOU,David Johnson,rushing,2,5,2.5,0,3
HOU,Davis Mills,rushing,1,2,2.0,0,2
IND,Jonathan Taylor,rushing,15,53,3.5,1,19
IND,Marlon Mack,rushing,5,47,9.4,0,22
IND,Nyheim Hines,rushing,4,18,4.5,0,11
IND,Carson Wentz,rushing,2,5,2.5,0,4
JAX,James Robinson,rushing,18,149,8.3,1,58
JAX,Jamal Agnew,rushing,1,8,8.0,0,8
JAX,Carlos Hyde,rushing,5,13,2.6,0,7
JAX,Trevor Lawrence,rushing,7,28,4.0,1,8
KC,Patrick Mahomes,rushing,8,61,7.6,0,23
KC,Clyde Edwards-Helaire,rushing,7,13,1.9,0,6
KC,Michael Burton,rushing,1,2,2.0,0,2
KC,Jerick McKinnon,rushing,1,2,2.0,0,2
KC,Darrel Williams,rushing,5,27,5.4,0,9
KC,Tyreek Hill,rushing,1,15,15.0,0,15
LAC,Austin Ekeler,rushing,17,66,3.9,2,9
LAC,Justin Herbert,rushing,4,29,7.3,1,11
LAC,Joshua Kelley,rushing,2,17,8.5,0,14
LAR,Darrell Henderson Jr.,rushing,17,82,4.8,1,29
LAR,Sony Michel,rushing,11,37,3.4,1,15
LAR,Matthew Stafford,rushing,1,-1,-1.0,0,-1
LV,Nathan Peterman,rushing,2,2,1.0,0,1
LV,Derek Carr,rushing,3,10,3.3,0,8
LV,Kenyan Drake,rushing,2,11,5.5,0,8
LV,Josh Jacobs,rushing,15,48,3.2,1,11
MIA,Preston Williams,rushing,1,7,7.0,0,7
MIA,Jaylen Waddle,rushing,1,2,2.0,0,2
MIA,Salvon Ahmed,rushing,2,5,2.5,0,4
MIA,Myles Gaskin,rushing,5,25,5.0,0,13
MIN,C.J. Ham,rushing,1,1,1.0,0,1
MIN,Ameer Abdullah,rushing,1,2,2.0,0,2
MIN,Kirk Cousins,rushing,1,4,4.0,0,4
MIN,Alexander Mattison,rushing,25,113,4.5,0,48
NE,Mac Jones,rushing,1,3,3.0,0,3
NE,Kendrick Bourne,rushing,1,12,12.0,0,12
NE,Rhamondre Stevenson,rushing,11,23,2.1,0,9
NE,Brandon Bolden,rushing,2,25,12.5,0,24
NE,Damien Harris,rushing,14,58,4.1,1,15
NE,Jonnu Smith,rushing,1,5,5.0,0,5
NO,Jameis Winston,rushing,6,26,4.3,0,12
NO,Kenny Stills,rushing,1,1,1.0,0,1
NO,Alvin Kamara,rushing,16,71,4.4,1,23
NYG,Daniel Jones,rushing,3,9,3.0,0,6
NYG,Kadarius Toney,rushing,1,7,7.0,0,7
NYG,Elijhaa Penny,rushing,1,4,4.0,0,4
NYG,Mike Glennon,rushing,2,2,1.0,0,2
NYG,Saquon Barkley,rushing,2,9,4.5,0,5
NYG,Devontae Booker,rushing,16,42,2.6,1,14
NYJ,Ty Johnson,rushing,4,12,3.0,1,6
