team,player,category,CAR,YDS,AVG,TD,LONG
ARI,James Conner,rushing,20,53,2.7,1,17
ARI,Trey Benson,rushing,1,10,10.0,0,10
ARI,Kyler Murray,rushing,5,19,3.8,0,7
ATL,Tyler Allgeier,rushing,12,33,2.8,0,9
ATL,Ray-Ray McCloud III,rushing,1,17,17.0,0,17
ATL,Bijan Robinson,rushing,13,63,4.8,0,13
ATL,Kirk Cousins,rushing,3,16,5.3,0,13
BAL,Derrick Henry,rushing,11,73,6.6,1,39
BAL,Lamar Jackson,rushing,8,46,5.8,0,22
BAL,Justice Hill,rushing,2,5,2.5,0,5
BUF,James Cook III,rushing,17,111,6.5,2,18
BUF,Ray Davis,rushing,6,29,4.8,0,11
BUF,Josh Allen,rushing,7,25,3.6,0,9
BUF,Mitchell Trubisky,rushing,3,-3,-1.0,0,-1
BUF,Khalil Shakir,rushing,1,2,2.0,0,2
CAR,Bryce Young,rushing,3,6,2.0,0,4
CAR,Xavier Legette,rushing,1,0,0.0,0,0
CAR,Miles Sanders,rushing,1,7,7.0,0,7
CAR,Chuba Hubbard,rushing,15,56,3.7,0,15
CHI,Roschon Johnson,rushing,2,6,3.0,1,5
CHI,Caleb Williams,rushing,9,47,5.2,0,13
CHI,D'Andre Swift,rushing,18,129,7.2,1,56
CHI,DJ Moore,rushing,2,7,3.5,0,9
CHI,Rome Odunze,rushing,2,13,6.5,0,8
CIN,Chase Brown,rushing,12,32,2.7,1,5
CIN,Zack Moss,rushing,5,11,2.2,0,4
CIN,Joe Burrow,rushing,3,15,5.0,0,8
CLE,Jameis Winston,rushing,2,2,1.0,0,1
CLE,Nick Chubb,rushing,16,52,3.3,0,15
CLE,D'Onta Foreman,rushing,5,26,5.2,0,8
DAL,Dalvin Cook,rushing,6,12,2.0,0,4
DAL,Ezekiel Elliott,rushing,10,34,3.4,1,11
DAL,Dak Prescott,rushing,1,-1,-1.0,0,-1
DAL,Hunter Luepke,rushing,1,0,0.0,0,0
DAL,KaVontae Turpin,rushing,1,11,11.0,0,11
DEN,Bo Nix,rushing,5,4,0.8,1,3
DEN,Jaleel McLaughlin,rushing,8,47,5.9,0,10
DEN,Audric Estime,rushing,1,4,4.0,0,4
DEN,Javonte Williams,rushing,17,44,2.6,0,9
DEN,Troy Franklin,rushing,1,3,3.0,0,3
DET,Jared Goff,rushing,1,1,1.0,0,1
DET,Craig Reynolds,rushing,3,3,1.0,0,3
DET,David Montgomery,rushing,9,33,3.7,1,9
DET,Jahmyr Gibbs,rushing,11,127,11.5,1,70
GB,Jordan Love,rushing,1,-1,-1.0,0,-1
GB,Jayden Reed,rushing,1,0,0.0,0,0
GB,Emanuel Wilson,rushing,4,5,1.3,0,4
GB,Chris Brooks,rushing,4,16,4.0,0,8
GB,Malik Willis,rushing,4,23,5.8,0,20
GB,Josh Jacobs,rushing,25,127,5.1,2,38
HOU,Stefon Diggs,rushing,1,-4,-4.0,0,-4
HOU,C.J. Stroud,rushing,1,-10,-10.0,0,-10
HOU,Dare Ogunbowale,rushing,1,4,4.0,0,4
HOU,Joe Mixon,rushing,25,102,4.1,1,21
HOU,Dameon Pierce,rushing,1,4,4.0,0,4
IND,Jonathan Taylor,rushing,20,105,5.3,1,28
IND,Anthony Richardson Sr.,rushing,6,45,7.5,0,26
IND,Josh Downs,rushing,0,13,0.0,0,13
JAX,Tank Bigsby,rushing,18,78,4.3,0,16
JAX,Trevor Lawrence,rushing,4,10,2.5,1,6
JAX,D'Ernest Johnson,rushing,1,3,3.0,0,3
KC,Patrick Mahomes,rushing,6,17,2.8,0,14
KC,Kareem Hunt,rushing,21,59,2.8,1,7
KC,Carson Steele,rushing,2,6,3.0,0,4
LAC,Justin Herbert,rushing,4,49,12.3,0,38
LAC,J.K. Dobbins,rushing,17,57,3.4,1,13
