team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Trey McBride,receiving,9,124,13.8,0,37,11
ARI,Marvin Harrison Jr.,receiving,6,111,18.5,1,25,7
ARI,Michael Wilson,receiving,5,31,6.2,1,12,6
ARI,Elijah Higgins,receiving,2,13,6.5,0,7,2
ARI,Greg Dortch,receiving,1,9,9.0,0,9,2
ARI,James Conner,receiving,2,16,8.0,0,9,3
ARI,Emari Demercado,receiving,0,0,0.0,0,0,1
ARI,Zay Jones,receiving,1,3,3.0,0,3,1
ATL,Bijan Robinson,receiving,7,43,6.1,1,10,7
ATL,Darnell Mooney,receiving,4,86,21.5,1,30,6
ATL,Kyle Pitts Sr.,receiving,4,91,22.8,2,49,5
ATL,Drake London,receiving,4,34,8.5,0,13,6
ATL,Charlie Woerner,receiving,1,13,13.0,0,13,1
ATL,Ray-Ray McCloud III,receiving,3,9,3.0,0,6,3
BAL,Mark Andrews,receiving,5,36,7.2,1,11,5
BAL,Nelson Agholor,receiving,3,36,12.0,1,14,5
BAL,Rashod Bateman,receiving,1,28,28.0,0,28,5
BAL,Zay Flowers,receiving,7,115,16.4,0,29,12
BAL,Charlie Kolar,receiving,1,9,9.0,0,9,2
BAL,Derrick Henry,receiving,1,4,4.0,0,4,1
BAL,Isaiah Likely,receiving,4,47,11.8,0,25,4
BAL,Justice Hill,receiving,1,14,14.0,0,14,1
BUF,Amari Cooper,receiving,1,3,3.0,0,3,2
BUF,James Cook III,receiving,3,22,7.3,0,12,3
BUF,Dalton Kincaid,receiving,4,31,7.8,1,12,7
BUF,Dawson Knox,receiving,2,50,25.0,0,27,2
BUF,Keon Coleman,receiving,5,70,14.0,1,25,7
BUF,Khalil Shakir,receiving,9,107,11.9,0,35,10
BUF,Ty Johnson,receiving,0,0,0.0,0,0,1
CAR,Jonathan Mingo,receiving,0,0,0.0,0,0,3
CAR,Jalen Coker,receiving,4,78,19.5,1,29,6
CAR,Chuba Hubbard,receiving,2,15,7.5,0,13,2
CAR,Tommy Tremble,receiving,2,13,6.5,0,8,3
CAR,Ja'Tavion Sanders,receiving,1,7,7.0,0,7,1
CAR,Sam Franklin Jr.,receiving,0,0,0.0,0,0,1
CAR,David Moore,receiving,4,39,9.8,0,13,5
CAR,Miles Sanders,receiving,7,38,5.4,0,11,7
CAR,Xavier Legette,receiving,4,34,8.5,1,23,7
CHI,Gerald Everett,receiving,1,3,3.0,0,3,2
CHI,Rome Odunze,receiving,3,41,13.7,0,16,6
CHI,DeAndre Carter,receiving,1,7,7.0,0,7,1
CHI,Cole Kmet,receiving,1,14,14.0,0,14,1
CHI,DJ Moore,receiving,2,27,13.5,0,27,4
CHI,Keenan Allen,receiving,2,39,19.5,0,22,7
CIN,Ja'Marr Chase,receiving,9,54,6.0,1,13,11
CIN,Jermaine Burton,receiving,1,41,41.0,0,41,3
CIN,Mike Gesicki,receiving,7,73,10.4,0,24,8
CIN,Erick All Jr.,receiving,2,32,16.0,0,28,2
CIN,Zack Moss,receiving,4,28,7.0,0,9,4
CIN,Trenton Irwin,receiving,1,4,4.0,0,4,1
CIN,Chase Brown,receiving,2,2,1.0,0,5,4
CIN,Andrei Iosivas,receiving,0,0,0.0,0,0,3
CLE,Nick Chubb,receiving,0,0,0.0,0,0,2
CLE,Jordan Akins,receiving,0,0,0.0,0,0,1
CLE,Geoff Swaim,receiving,1,7,7.0,0,7,1
CLE,Pierre Strong Jr.,receiving,1,3,3.0,0,3,1
CLE,David Njoku,receiving,5,61,12.2,1,23,7
CLE,Jerry Jeudy,receiving,5,79,15.8,0,30,8
CLE,Cedric Tillman,receiving,7,99,14.1,2,38,9
CLE,Elijah Moore,receiving,8,85,10.6,0,19,12
DAL,Jalen Tolbert,receiving,3,44,14.7,0,28,3
DAL,Jalen Brooks,receiving,0,0,0.0,0,0,1
DAL,Brevyn Spann-Ford,receiving,0,0,0.0,0,0,2
DAL,Ezekiel Elliott,receiving,1,4,4.0,0,4,1
DAL,Dalvin Cook,receiving,1,10,10.0,0,10,1
DAL,Jake Ferguson,receiving,6,23,3.8,0,10,8
DAL,KaVontae Turpin,receiving,1,16,16.0,0,16,4
DAL,CeeDee Lamb,receiving,13,146,11.2,2,29,17
DEN,Devaughn Vele,receiving,3,28,9.3,0,16,3
DEN,Lil'Jordan Humphrey,receiving,4,22,5.5,0,8,6
DEN,Marvin Mims Jr.,receiving,1,8,8.0,0,8,2
DEN,Lucas Krull,receiving,2,18,9.0,0,15,2
DEN,Jaleel McLaughlin,receiving,1,9,9.0,1,9,1
DEN,Courtland Sutton,receiving,8,100,12.5,0,37,11
DEN,Javonte Williams,receiving,4,8,2.0,0,4,5
DEN,Troy Franklin,receiving,1,6,6.0,0,6,2
DEN,Nate Adkins,receiving,1,3,3.0,1,3,1
DEN,Adam Trautman,receiving,4,85,21.3,1,37,4
DEN,Michael Burton,receiving,1,28,28.0,0,28,1
DET,Amon-Ra St. Brown,receiving,2,7,3.5,1,6,2
DET,Allen Robinson,receiving,0,0,0.0,0,0,1
DET,Sam LaPorta,receiving,6,48,8.0,1,24,6
DET,Kalif Raymond,receiving,2,14,7.0,1,7,2
DET,Brock Wright,receiving,1,8,8.0,1,8,1
DET,Jahmyr Gibbs,receiving,1,6,6.0,0,6,1
DET,Isaiah Williams,receiving,2,6,3.0,0,4,3
DET,David Montgomery,receiving,1,5,5.0,0,5,1
DET,Tim Patrick,receiving,0,0,0.0,0,0,1
GB,Chris Brooks,receiving,1,1,1.0,0,1,1
GB,Dontayvion Wicks,receiving,2,11,5.5,0,6,2
GB,Christian Watson,receiving,4,39,9.8,0,14,6
GB,Jayden Reed,receiving,2,55,27.5,0,51,3
GB,Romeo Doubs,receiving,3,72,24.0,0,29,6
GB,Tucker Kraft,receiving,3,78,26.0,1,67,3
GB,Bo Melton,receiving,0,0,0.0,0,0,1
GB,Ben Sims,receiving,0,0,0.0,0,0,1
GB,Josh Jacobs,receiving,1,-2,-2.0,0,-2,2
GB,Emanuel Wilson,receiving,2,-2,-1.0,0,1,2
HOU,John Metchie III,receiving,3,29,9.7,0,28,4
HOU,Dare Ogunbowale,receiving,0,0,0.0,0,0,1
HOU,Robert Woods,receiving,2,18,9.0,0,13,2
HOU,Xavier Hutchinson,receiving,1,19,19.0,0,19,1
HOU,Cade Stover,receiving,2,19,9.5,0,14,3
HOU,Dalton Schultz,receiving,4,52,13.0,0,17,6
HOU,Tank Dell,receiving,4,35,8.8,1,12,4
HOU,Joe Mixon,receiving,4,32,8.0,0,11,6
HOU,Stefon Diggs,receiving,5,81,16.2,0,49,9
IND,Josh Downs,receiving,4,109,27.3,1,69,9
IND,Mo Alie-Cox,receiving,0,0,0.0,0,0,1
IND,Michael Pittman Jr.,receiving,1,16,16.0,0,16,6
IND,Tyler Goodson,receiving,0,0,0.0,0,0,1
IND,Jonathan Taylor,receiving,1,12,12.0,0,12,1
IND,Will Mallory,receiving,0,0,0.0,0,0,2
IND,Alec Pierce,receiving,1,11,11.0,0,11,4
IND,Adonai Mitchell,receiving,1,9,9.0,0,9,4
IND,Kylen Granson,receiving,1,4,4.0,0,4,2
IND,Trey Sermon,receiving,1,14,14.0,0,14,1
JAX,Brian Thomas Jr.,receiving,3,60,20.0,1,28,4
JAX,Christian Kirk,receiving,2,59,29.5,0,33,5
JAX,Brenton Strange,receiving,5,59,11.8,0,21,5
JAX,Parker Washington,receiving,3,46,15.3,0,23,4
JAX,Evan Engram,receiving,4,36,9.0,1,14,5
JAX,D'Ernest Johnson,receiving,1,20,20.0,0,20,2
JAX,Tim Jones,receiving,1,20,20.0,0,20,2
