week,opponent,result
1,PIT,LOSS
2,BUF,LOSS
3,TB,LOSS
4,MIA,LOSS
5,DAL,LOSS
6,DEN,LOSS
7,CAR,LOSS
8,CIN,WIN
10,CLE,WIN
11,NE,LOSS
12,BAL,LOSS
13,ATL,WIN
14,MIA,LOSS
15,JAX,LOSS
16,NO,LOSS
17,NE,LOSS
18,BUF,LOSS
