team,player,category,REC,YDS,AVG,TD,LONG,TGTS
NYJ,Bam Knight,receiving,13,100,8.68,0,16,14
NYJ,Braxton Berrios,receiving,18,145,7.21,0,25,32
NYJ,Breece Hall,receiving,19,218,13.93,1,79,31
NYJ,C.J. Uzomah,receiving,21,232,13.25,2,40,27
NYJ,Corey Davis,receiving,32,536,15.97,2,66,64
NYJ,Denzel Mims,receiving,11,186,11.91,0,63,25
NYJ,Elijah Moore,receiving,37,446,11.34,1,42,65
NYJ,Garrett Wilson,receiving,83,1103,12.72,4,60,147
NYJ,James Robinson,receiving,2,5,1.25,1,7,3
NYJ,Jeff Smith,receiving,8,134,10.9,0,50,11
NYJ,Jeremy Ruckert,receiving,1,8,4.0,0,8,2
NYJ,Joe Flacco,receiving,0,-3,0.0,0,-3,0
NYJ,Lawrence Cager,receiving,0,0,0.0,0,0,1
NYJ,Michael Carter,receiving,41,288,7.23,0,37,54
NYJ,Ty Johnson,receiving,12,88,6.22,0,16,24
NYJ,Tyler Conklin,receiving,58,552,8.81,3,30,87
NYJ,Zach Wilson,receiving,1,2,2.0,1,2,1
