team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NYJ,Braden Mann,passing,17,8.5,0,0,0,1,2
NYJ,Braxton Berrios,passing,2,2.0,1,0,0,1,1
NYJ,Chris Streveler,passing,90,6.0,0,0,0,10,15
NYJ,Garrett Wilson,passing,0,0.0,0,0,0,0,1
NYJ,Joe Flacco,passing,1051,4.5,5,3,10,110,191
NYJ,Mike White,passing,1192,7.28,3,4,9,103,175
NYJ,Zach Wilson,passing,1688,6.71,6,7,23,132,242
