team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Chase Edmonds,rushing,12,120,10.0,0,54
ARI,James Conner,rushing,18,50,2.8,2,10
ARI,Kyler Murray,rushing,6,39,6.5,0,18
ARI,Rondale Moore,rushing,2,9,4.5,0,10
ARI,Colt McCoy,rushing,2,-2,-1.0,0,-1
ATL,Mike Davis,rushing,13,14,1.1,0,8
ATL,Keith Smith,rushing,1,2,2.0,0,2
ATL,Feleipe Franks,rushing,1,3,3.0,0,3
ATL,Matt Ryan,rushing,1,17,17.0,0,17
ATL,Wayne Gallman,rushing,6,29,4.8,0,13
ATL,Cordarrelle Patterson,rushing,6,34,5.7,0,13
BAL,Le'Veon Bell,rushing,4,11,2.8,0,4
BAL,Devonta Freeman,rushing,1,4,4.0,0,4
BAL,Lamar Jackson,rushing,7,28,4.0,0,7
BAL,Latavius Murray,rushing,18,59,3.3,1,11
BUF,Reggie Gilliam,rushing,1,1,1.0,0,1
BUF,Emmanuel Sanders,rushing,1,7,7.0,0,7
BUF,Mitchell Trubisky,rushing,4,10,2.5,1,8
BUF,Josh Allen,rushing,6,41,6.8,0,16
BUF,Zack Moss,rushing,14,61,4.4,1,17
BUF,Devin Singletary,rushing,14,79,5.6,0,15
CAR,Robbie Chosen,rushing,1,3,3.0,0,3
CAR,Chuba Hubbard,rushing,13,57,4.4,0,14
CAR,DJ Moore,rushing,1,6,6.0,0,6
CAR,Royce Freeman,rushing,3,12,4.0,0,6
CAR,Sam Darnold,rushing,6,35,5.8,2,14
CHI,Darnell Mooney,rushing,1,10,10.0,0,10
CHI,Damien Williams,rushing,8,55,6.9,1,23
CHI,Khalil Herbert,rushing,3,7,2.3,0,4
CHI,Marquise Goodwin,rushing,1,1,1.0,0,1
CHI,David Montgomery,rushing,23,106,4.6,2,24
CHI,Justin Fields,rushing,3,9,3.0,0,11
CIN,Joe Burrow,rushing,3,4,1.3,0,4
CIN,Samaje Perine,rushing,3,7,2.3,0,4
CIN,Joe Mixon,rushing,16,67,4.2,1,11
CLE,Odell Beckham Jr.,rushing,1,4,4.0,0,4
CLE,Baker Mayfield,rushing,2,11,5.5,0,6
CLE,Kareem Hunt,rushing,14,69,4.9,1,33
CLE,Nick Chubb,rushing,21,100,4.8,0,13
DAL,Dak Prescott,rushing,4,35,8.8,0,21
DAL,Ezekiel Elliott,rushing,20,143,7.2,1,47
DAL,Tony Pollard,rushing,10,67,6.7,0,18
DEN,Melvin Gordon III,rushing,9,56,6.2,0,14
DEN,Javonte Williams,rushing,7,48,6.9,0,31
DEN,Teddy Bridgewater,rushing,1,2,2.0,0,2
DET,D'Andre Swift,rushing,8,16,2.0,0,6
DET,Jared Goff,rushing,3,8,2.7,0,6
DET,Jamaal Williams,rushing,14,66,4.7,0,11
GB,Aaron Jones Sr.,rushing,15,48,3.2,0,15
GB,AJ Dillon,rushing,15,81,5.4,0,25
GB,Aaron Rodgers,rushing,3,2,0.7,1,4
HOU,Mark Ingram II,rushing,6,24,4.0,0,12
HOU,David Johnson,rushing,5,21,4.2,0,10
HOU,Jordan Akins,rushing,1,3,3.0,0,3
HOU,Davis Mills,rushing,1,2,2.0,0,2
HOU,Phillip Lindsay,rushing,4,-1,-0.3,0,2
HOU,Rex Burkhead,rushing,1,-1,-1.0,0,-1
IND,Jonathan Taylor,rushing,16,103,6.4,1,38
IND,Marlon Mack,rushing,10,22,2.2,0,12
IND,Carson Wentz,rushing,5,8,1.6,0,10
IND,Nyheim Hines,rushing,2,6,3.0,0,7
JAX,James Robinson,rushing,18,78,4.3,2,20
JAX,Dare Ogunbowale,rushing,2,3,1.5,0,2
JAX,Laviska Shenault Jr.,rushing,1,11,11.0,0,11
JAX,Jamal Agnew,rushing,1,11,11.0,0,11
JAX,Trevor Lawrence,rushing,8,36,4.5,1,11
KC,Michael Burton,rushing,1,5,5.0,0,5
KC,Mecole Hardman Jr.,rushing,2,25,12.5,0,24
KC,Patrick Mahomes,rushing,5,26,5.2,0,12
KC,Darrel Williams,rushing,10,42,4.2,1,10
KC,Clyde Edwards-Helaire,rushing,14,102,7.3,0,17
LAC,Austin Ekeler,rushing,15,117,7.8,1,20
LAC,Larry Rountree III,rushing,11,31,2.8,0,9
LAC,Jalen Guyton,rushing,2,20,10.0,0,21
LAC,Justin Jackson,rushing,3,-4,-1.3,0,0
LAC,Justin Herbert,rushing,3,4,1.3,0,6
LAR,Matthew Stafford,rushing,6,21,3.5,0,8
LAR,Sony Michel,rushing,3,11,3.7,0,9
LAR,Darrell Henderson Jr.,rushing,14,89,6.4,0,15
LV,Peyton Barber,rushing,1,0,0.0,0,0
LV,Kenyan Drake,rushing,1,2,2.0,0,2
LV,Derek Carr,rushing,3,6,2.0,0,3
LV,Josh Jacobs,rushing,13,40,3.1,0,10
MIA,Malcolm Brown,rushing,8,23,2.9,0,4
MIA,Jacoby Brissett,rushing,3,8,2.7,0,6
MIA,Myles Gaskin,rushing,2,3,1.5,0,3
MIA,Salvon Ahmed,rushing,3,1,0.3,0,4
MIN,C.J. Ham,rushing,1,1,1.0,0,1
MIN,Alexander Mattison,rushing,10,20,2.0,0,6
MIN,K.J. Osborn,rushing,1,10,10.0,0,10
MIN,Dalvin Cook,rushing,9,34,3.8,0,13
MIN,Kirk Cousins,rushing,2,0,0.0,0,1
NE,Damien Harris,rushing,4,-4,-1.0,0,1
NE,J.J. Taylor,rushing,1,0,0.0,0,0
NE,Brandon Bolden,rushing,1,0,0.0,0,0
NE,Mac Jones,rushing,1,-1,-1.0,0,-1
NE,Nelson Agholor,rushing,1,4,4.0,0,4
NO,Alvin Kamara,rushing,26,120,4.6,0,10
NO,Dwayne Washington,rushing,1,5,5.0,0,5
NO,Ty Montgomery II,rushing,2,7,3.5,0,5
NO,Tony Jones Jr.,rushing,3,8,2.7,0,3
NO,Taysom Hill,rushing,6,28,4.7,2,8
NO,Alex Armah,rushing,1,2,2.0,0,2
NYG,Saquon Barkley,rushing,13,52,4.0,1,17
NYG,Daniel Jones,rushing,4,27,6.8,0,20
NYG,Devontae Booker,rushing,1,6,6.0,0,6
NYG,Kadarius Toney,rushing,1,1,1.0,0,1
NYG,Evan Engram,rushing,1,-3,-3.0,0,-3
NYJ,Zach Wilson,rushing,3,-2,-0.7,0,2
NYJ,Ty Johnson,rushing,3,1,0.3,0,2
NYJ,Tevin Coleman,rushing,4,14,3.5,0,8
NYJ,Braxton Berrios,rushing,2,15,7.5,0,9
NYJ,Michael Carter,rushing,13,38,2.9,1,13
PHI,Jalen Hurts,rushing,8,47,5.9,0,12
PHI,Miles Sanders,rushing,7,13,1.9,0,5
PHI,Jalen Reagor,rushing,1,12,12.0,0,12
PHI,Kenny Gainwell,rushing,3,31,10.3,1,13
PIT,Najee Harris,rushing,15,62,4.1,1,11
PIT,Benny Snell Jr.,rushing,1,0,0.0,0,0
SEA,Russell Wilson,rushing,4,26,6.5,1,16
SEA,Chris Carson,rushing,13,30,2.3,0,8
SEA,Alex Collins,rushing,10,44,4.4,1,14
SEA,Travis Homer,rushing,1,5,5.0,0,5
SF,Trey Lance,rushing,7,41,5.9,0,13
SF,Deebo Samuel,rushing,1,1,1.0,0,1
SF,Jacques Patrick,rushing,2,12,6.0,0,8
SF,Trey Sermon,rushing,19,89,4.7,0,15
TB,Ronald Jones,rushing,6,25,4.2,1,8
TB,Leonard Fournette,rushing,20,92,4.6,0,21
TB,Tom Brady,rushing,4,3,0.8,0,6
TEN,Ryan Tannehill,rushing,3,9,3.0,0,7
TEN,Jeremy McNichols,rushing,1,11,11.0,0,11
TEN,Derrick Henry,rushing,33,157,4.8,1,22
WSH,Jaret Patterson,rushing,2,1,0.5,0,3
WSH,J.D. McKissic,rushing,7,15,2.1,0,10
WSH,Taylor Heinicke,rushing,5,43,8.6,0,20
WSH,Antonio Gibson,rushing,14,63,4.5,1,8
