team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
MIA,Albert Wilson,passing,0,0.0,0,0,1,0,1
MIA,Jacoby Brissett,passing,1283,7.48,5,4,19,141,225
MIA,Mike Gesicki,passing,0,0.0,0,0,0,0,1
MIA,Tua Tagovailoa,passing,2653,6.89,16,10,20,263,388
