team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Rondale Moore,receiving,2,1,0.5,0,3,2
ARI,A.J. Green,receiving,5,112,22.4,0,36,6
ARI,Christian Kirk,receiving,7,104,14.9,0,33,8
ARI,Chase Edmonds,receiving,7,49,7.0,0,12,8
ARI,DeAndre Hopkins,receiving,3,21,7.0,0,8,6
ARI,Maxx Williams,receiving,3,19,6.3,0,7,3
ARI,James Conner,receiving,1,10,10.0,0,10,1
ATL,Calvin Ridley,receiving,8,61,7.6,0,20,11
ATL,Cordarrelle Patterson,receiving,6,82,13.7,0,28,7
ATL,Mike Davis,receiving,4,20,5.0,0,12,4
ATL,Kyle Pitts Sr.,receiving,2,35,17.5,0,25,3
ATL,Olamide Zaccheaus,receiving,3,32,10.7,1,14,6
ATL,Lee Smith,receiving,3,7,2.3,1,3,3
ATL,Tajae Sharpe,receiving,1,6,6.0,0,6,1
ATL,Hayden Hurst,receiving,0,0,0.0,0,0,1
BAL,Josh Oliver,receiving,1,6,6.0,0,6,1
BAL,Devin Duvernay,receiving,2,22,11.0,1,19,3
BAL,Ty'Son Williams,receiving,0,0,0.0,0,0,1
BAL,Mark Andrews,receiving,5,109,21.8,0,41,7
BAL,Sammy Watkins,receiving,4,68,17.0,0,36,7
BAL,Hollywood Brown,receiving,3,53,17.7,0,37,7
BAL,James Proche II,receiving,1,29,29.0,0,29,1
BUF,Devin Singletary,receiving,1,0,0.0,0,0,2
BUF,Cole Beasley,receiving,11,98,8.9,0,22,13
BUF,Emmanuel Sanders,receiving,5,94,18.8,2,41,6
BUF,Stefon Diggs,receiving,6,62,10.3,0,13,10
BUF,Dawson Knox,receiving,4,49,12.3,1,19,5
BUF,Zack Moss,receiving,3,31,10.3,1,17,3
BUF,Gabe Davis,receiving,1,23,23.0,0,23,1
BUF,Tommy Sweeney,receiving,2,2,1.0,0,1,2
BUF,Reggie Gilliam,receiving,0,0,0.0,0,0,1
CAR,DJ Moore,receiving,8,126,15.8,0,29,12
CAR,Terrace Marshall Jr.,receiving,4,48,12.0,0,23,5
CAR,Tommy Tremble,receiving,1,30,30.0,0,30,1
CAR,Chuba Hubbard,receiving,3,27,9.0,0,10,5
CAR,Alex Erickson,receiving,1,25,25.0,0,25,1
CAR,Dan Arnold,receiving,2,23,11.5,0,12,4
CAR,Christian McCaffrey,receiving,2,9,4.5,0,8,2
CAR,Robbie Chosen,receiving,1,8,8.0,0,8,2
CAR,Royce Freeman,receiving,1,8,8.0,0,8,1
CHI,Allen Robinson,receiving,2,27,13.5,0,18,6
CHI,Cole Kmet,receiving,1,11,11.0,0,11,4
CHI,David Montgomery,receiving,2,21,10.5,0,11,4
CHI,Darnell Mooney,receiving,1,9,9.0,0,9,4
CHI,Jimmy Graham,receiving,0,0,0.0,0,0,1
CHI,Marquise Goodwin,receiving,0,0,0.0,0,0,1
CIN,Auden Tate,receiving,1,14,14.0,0,14,1
CIN,Ja'Marr Chase,receiving,4,65,16.3,2,34,5
CIN,Tyler Boyd,receiving,4,36,9.0,1,17,6
CIN,C.J. Uzomah,receiving,0,0,0.0,0,0,1
CIN,Chris Evans,receiving,2,26,13.0,0,14,2
CIN,Mike Thomas,receiving,1,19,19.0,0,19,1
CIN,Joe Mixon,receiving,1,4,4.0,0,4,1
CIN,Samaje Perine,receiving,1,8,8.0,0,8,1
CLE,Odell Beckham Jr.,receiving,5,77,15.4,0,26,9
CLE,Austin Hooper,receiving,2,19,9.5,1,13,3
CLE,Kareem Hunt,receiving,6,74,12.3,0,23,7
CLE,Donovan Peoples-Jones,receiving,2,39,19.5,0,21,2
CLE,Anthony Schwartz,receiving,0,0,0.0,0,0,1
CLE,Harrison Bryant,receiving,0,0,0.0,0,0,2
CLE,Demetric Felton,receiving,2,13,6.5,0,13,3
CLE,Rashard Higgins,receiving,2,24,12.0,0,17,2
DAL,Cedrick Wilson Jr.,receiving,2,17,8.5,1,15,4
DAL,Ezekiel Elliott,receiving,3,21,7.0,0,9,3
DAL,Noah Brown,receiving,1,9,9.0,0,9,1
DAL,Amari Cooper,receiving,3,26,8.7,0,13,4
DAL,CeeDee Lamb,receiving,3,66,22.0,0,44,3
DAL,Dalton Schultz,receiving,6,80,13.3,2,22,7
DAL,Blake Jarwin,receiving,2,14,7.0,0,8,2
DAL,Tony Pollard,receiving,1,5,5.0,0,5,1
DEN,Noah Fant,receiving,2,15,7.5,0,9,3
DEN,KJ Hamler,receiving,1,28,28.0,0,28,3
DEN,Javonte Williams,receiving,3,33,11.0,0,17,4
DEN,Courtland Sutton,receiving,5,37,7.4,0,14,5
DEN,Tim Patrick,receiving,5,98,19.6,0,31,5
DEN,Albert Okwuegbunam Jr.,receiving,1,6,6.0,0,6,1
DEN,Diontae Spencer,receiving,1,-3,-3.0,0,-3,1
DEN,Melvin Gordon III,receiving,1,21,21.0,0,21,2
DET,Amon-Ra St. Brown,receiving,1,2,2.0,0,2,1
DET,Quintez Cephus,receiving,1,8,8.0,0,8,1
DET,KhaDarel Hodge,receiving,1,9,9.0,0,9,1
DET,Jamaal Williams,receiving,2,25,12.5,0,15,2
DET,Darren Fells,receiving,2,35,17.5,0,24,3
DET,D'Andre Swift,receiving,7,60,8.6,0,19,7
DET,Kalif Raymond,receiving,6,68,11.3,0,22,10
DET,T.J. Hockenson,receiving,2,10,5.0,0,5,2
DET,Trinity Benson,receiving,0,0,0.0,0,0,1
GB,Davante Adams,receiving,12,132,11.0,1,25,18
GB,Marquez Valdes-Scantling,receiving,3,59,19.7,1,47,4
GB,Allen Lazard,receiving,1,42,42.0,0,42,1
GB,Aaron Jones Sr.,receiving,2,14,7.0,0,11,2
GB,AJ Dillon,receiving,2,8,4.0,0,6,2
GB,Robert Tonyan,receiving,1,6,6.0,0,6,1
GB,Aaron Rodgers,receiving,1,-4,-4.0,0,-4,1
GB,Josiah Deguara,receiving,1,4,4.0,0,4,1
GB,Randall Cobb,receiving,0,0,0.0,0,0,1
HOU,Brandin Cooks,receiving,9,112,12.4,0,30,11
HOU,Jordan Akins,receiving,4,32,8.0,0,12,5
HOU,Anthony Miller,receiving,4,20,5.0,1,10,6
HOU,Rex Burkhead,receiving,1,5,5.0,0,5,1
HOU,Chris Conley,receiving,0,0,0.0,0,0,1
HOU,Mark Ingram II,receiving,1,-1,-1.0,0,-1,1
IND,Jack Doyle,receiving,1,10,10.0,0,10,2
IND,Parris Campbell,receiving,2,9,4.5,0,5,4
IND,Jonathan Taylor,receiving,1,8,8.0,0,8,1
IND,Nyheim Hines,receiving,5,54,10.8,0,36,6
IND,Michael Pittman Jr.,receiving,6,68,11.3,0,18,12
IND,Zach Pascal,receiving,2,31,15.5,0,27,7
IND,Mo Alie-Cox,receiving,2,14,7.0,0,11,2
JAX,Marvin Jones Jr.,receiving,6,62,10.3,0,14,8
JAX,DJ Chark,receiving,3,49,16.3,1,25,6
JAX,Laviska Shenault Jr.,receiving,4,48,12.0,0,20,4
JAX,James Robinson,receiving,6,46,7.7,0,13,6
JAX,Jacob Hollister,receiving,2,15,7.5,0,9,6
JAX,Phillip Dorsett II,receiving,0,0,0.0,0,0,1
JAX,Luke Farrell,receiving,1,-1,-1.0,0,-1,1
KC,Byron Pringle,receiving,2,12,6.0,0,7,6
KC,Travis Kelce,receiving,7,104,14.9,0,28,11
KC,Tyreek Hill,receiving,5,56,11.2,0,18,7
KC,Mecole Hardman Jr.,receiving,3,33,11.0,1,15,4
KC,Demarcus Robinson,receiving,2,17,8.5,0,11,2
KC,Darrel Williams,receiving,2,11,5.5,0,6,3
KC,Clyde Edwards-Helaire,receiving,2,9,4.5,1,10,2
KC,Jody Fortson,receiving,2,7,3.5,1,5,2
KC,Blake Bell,receiving,1,6,6.0,0,6,1
KC,Noah Gray,receiving,1,5,5.0,0,5,1
KC,Marcus Kemp,receiving,0,0,0.0,0,0,1
LAC,Austin Ekeler,receiving,6,52,8.7,1,16,6
LAC,Mike Williams,receiving,7,122,17.4,2,43,9
LAC,Keenan Allen,receiving,8,50,6.3,1,15,12
LAC,Jared Cook,receiving,2,27,13.5,0,21,3
LAC,Donald Parham Jr.,receiving,1,19,19.0,0,19,1
LAC,Gabe Nabers,receiving,2,11,5.5,0,8,2
LAC,Jalen Guyton,receiving,0,0,0.0,0,0,1
LAC,Larry Rountree III,receiving,0,0,0.0,0,0,1
LAR,Van Jefferson,receiving,4,42,10.5,0,21,6
LAR,Tyler Higbee,receiving,5,40,8.0,1,12,5
LAR,Robert Woods,receiving,3,33,11.0,0,20,6
LAR,Sony Michel,receiving,3,12,4.0,0,6,4
LAR,DeSean Jackson,receiving,3,120,40.0,1,75,5
LAR,Cooper Kupp,receiving,9,96,10.7,2,22,12
LV,Peyton Barber,receiving,3,31,10.3,0,23,5
LV,Zay Jones,receiving,1,15,15.0,0,15,1
LV,Alec Ingold,receiving,1,1,1.0,1,1,1
LV,Darren Waller,receiving,5,54,10.8,0,23,7
LV,Hunter Renfrow,receiving,5,77,15.4,1,25,6
LV,Bryan Edwards,receiving,3,89,29.7,0,34,5
LV,Kenyan Drake,receiving,3,33,11.0,0,16,6
LV,Henry Ruggs III,receiving,4,78,19.5,0,23,7
LV,Foster Moreau,receiving,1,8,8.0,0,8,2
MIA,Durham Smythe,receiving,0,0,0.0,0,0,1
MIA,Mike Gesicki,receiving,10,86,8.6,0,27,12
MIA,Jaylen Waddle,receiving,12,58,4.8,0,9,13
MIA,DeVante Parker,receiving,4,42,10.5,0,15,7
MIA,William Fuller V,receiving,3,20,6.7,0,10,6
MIA,Myles Gaskin,receiving,3,9,3.0,0,4,6
MIA,Malcolm Brown,receiving,0,0,0.0,0,0,2
MIN,Tyler Conklin,receiving,7,70,10.0,1,17,8
MIN,Alexander Mattison,receiving,6,59,9.8,0,23,8
MIN,K.J. Osborn,receiving,2,26,13.0,0,15,2
MIN,Adam Thielen,receiving,6,50,8.3,1,21,9
MIN,Justin Jefferson,receiving,9,118,13.1,1,28,11
NE,J.J. Taylor,receiving,2,3,1.5,0,4,2
NE,Jonnu Smith,receiving,1,4,4.0,0,4,6
NE,Nelson Agholor,receiving,2,17,8.5,0,13,8
NE,Brandon Bolden,receiving,3,23,7.7,0,14,4
NE,Damien Harris,receiving,2,-3,-1.5,0,2,2
NE,Hunter Henry,receiving,5,36,7.2,0,9,6
NE,Jakobi Meyers,receiving,9,94,10.4,0,27,14
NE,Kendrick Bourne,receiving,6,96,16.0,1,31,8
NE,James White,receiving,0,0,0.0,0,0,1
NO,Alvin Kamara,receiving,3,29,9.7,1,11,4
NO,Kenny Stills,receiving,1,17,17.0,0,17,3
NO,Tony Jones Jr.,receiving,2,10,5.0,0,6,2
NO,Chris Hogan,receiving,0,0,0.0,0,0,1
NO,Marquez Callaway,receiving,4,41,10.3,1,13,5
NO,Adam Trautman,receiving,0,0,0.0,0,0,1
NO,Juwan Johnson,receiving,0,0,0.0,0,0,1
NO,Deonte Harty,receiving,3,31,10.3,0,12,3
NYG,Evan Engram,receiving,2,21,10.5,0,13,6
NYG,Collin Johnson,receiving,5,51,10.2,0,16,7
NYG,Darius Slayton,receiving,1,8,8.0,0,8,1
NYG,Kaden Smith,receiving,1,9,9.0,0,9,1
NYG,Kadarius Toney,receiving,2,16,8.0,0,9,3
NYG,Sterling Shepard,receiving,2,16,8.0,0,12,3
NYG,C.J. Board,receiving,1,38,38.0,0,38,2
NYG,Saquon Barkley,receiving,6,43,7.2,0,14,7
NYG,Kenny Golladay,receiving,4,64,16.0,0,19,5
NYJ,Michael Carter,receiving,2,5,2.5,0,10,3
NYJ,Ryan Griffin,receiving,1,5,5.0,0,5,1
NYJ,Tyler Kroft,receiving,2,12,6.0,0,8,2
NYJ,Ty Johnson,receiving,1,6,6.0,0,6,5
NYJ,Jeff Smith,receiving,1,13,13.0,0,13,1
NYJ,Elijah Moore,receiving,3,22,7.3,0,14,6
NYJ,Braxton Berrios,receiving,2,26,13.0,0,22,3
NYJ,Keelan Cole Sr.,receiving,2,30,15.0,0,23,2
NYJ,Corey Davis,receiving,5,41,8.2,0,13,10
PHI,Greg Ward,receiving,1,15,15.0,1,15,1
PHI,DeVonta Smith,receiving,3,28,9.3,0,19,6
PHI,Dallas Goedert,receiving,2,66,33.0,0,38,4
PHI,Jalen Reagor,receiving,5,53,10.6,0,24,8
PHI,Quez Watkins,receiving,2,46,23.0,0,41,2
PHI,Kenny Gainwell,receiving,3,32,10.7,0,19,4
PHI,Miles Sanders,receiving,3,28,9.3,0,19,4
PHI,Boston Scott,receiving,2,5,2.5,0,9,2
PIT,Eric Ebron,receiving,0,0,0.0,0,0,3
PIT,Ray-Ray McCloud III,receiving,3,33,11.0,0,24,4
PIT,JuJu Smith-Schuster,receiving,3,25,8.3,0,16,4
PIT,Pat Freiermuth,receiving,3,22,7.3,1,15,5
PIT,Derek Watt,receiving,1,3,3.0,0,3,1
PIT,Cody White,receiving,2,17,8.5,0,11,2
PIT,Chase Claypool,receiving,9,96,10.7,0,29,15
PIT,Najee Harris,receiving,14,102,7.3,0,21,19
PIT,James Washington,receiving,3,20,6.7,0,8,5
SEA,Chris Carson,receiving,2,2,1.0,0,5,2
SEA,Penny Hart,receiving,1,7,7.0,0,7,2
SEA,Tyler Lockett,receiving,4,31,7.8,0,15,4
SEA,Freddie Swain,receiving,1,10,10.0,0,10,2
SEA,Travis Homer,receiving,3,48,16.0,0,31,3
SEA,Gerald Everett,receiving,5,54,10.8,0,17,5
SEA,DK Metcalf,receiving,6,107,17.8,1,28,9
SEA,Will Dissly,receiving,1,39,39.0,0,39,1
SF,Trey Sermon,receiving,2,3,1.5,0,3,3
SF,Mohamed Sanu,receiving,3,36,12.0,0,16,6
SF,Brandon Aiyuk,receiving,4,37,9.3,1,16,6
SF,Deebo Samuel,receiving,5,52,10.4,0,19,10
SF,George Kittle,receiving,7,92,13.1,0,39,9
SF,Kyle Juszczyk,receiving,4,37,9.3,1,12,4
TB,Rob Gronkowski,receiving,4,55,13.8,0,26,8
TB,Giovani Bernard,receiving,9,51,5.7,1,32,10
TB,Jaelon Darden,receiving,1,0,0.0,0,0,1
TB,Scotty Miller,receiving,2,11,5.5,0,8,3
TB,O.J. Howard,receiving,1,11,11.0,0,11,1
TB,Cameron Brate,receiving,4,35,8.8,0,17,5
TB,Leonard Fournette,receiving,3,26,8.7,0,15,3
TB,Mike Evans,receiving,8,106,13.3,0,20,10
TB,Chris Godwin Jr.,receiving,6,74,12.3,0,21,7
TB,Tyler Johnson,receiving,3,63,21.0,0,31,6
TEN,Geoff Swaim,receiving,3,27,9.0,0,26,4
TEN,Chester Rogers,receiving,1,6,6.0,1,6,2
TEN,Derrick Henry,receiving,3,31,10.3,0,14,3
TEN,Jeremy McNichols,receiving,1,10,10.0,1,10,2
TEN,MyCole Pruitt,receiving,1,7,7.0,0,7,1
TEN,Cameron Batson,receiving,1,13,13.0,0,13,1
TEN,Nick Westbrook-Ikhine,receiving,4,53,13.3,1,18,4
TEN,Julio Jones,receiving,3,47,15.7,0,25,4
TEN,Tommy Hudson,receiving,1,3,3.0,0,3,2
TEN,A.J. Brown,receiving,0,0,0.0,0,0,2
TEN,Racey McMath,receiving,0,0,0.0,0,0,1
WSH,Terry McLaurin,receiving,4,62,15.5,0,37,7
WSH,Antonio Gibson,receiving,1,73,73.0,1,73,2
WSH,Cam Sims,receiving,1,15,15.0,0,15,2
WSH,J.D. McKissic,receiving,2,15,7.5,0,11,2
WSH,Dyami Brown,receiving,0,0,0.0,0,0,2
WSH,Taylor Heinicke,receiving,1,-2,-2.0,0,-2,1
WSH,Logan Thomas,receiving,4,42,10.5,1,15,4
WSH,Adam Humphries,receiving,1,7,7.0,0,7,4
