team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
IND,Ashton Dulin,defensive,5,5,0.0,0,0,0,0
IND,Ben Banogu,defensive,10,3,0.0,0,0,0,0
IND,Bobby Okereke,defensive,151,99,0.0,6,5,0,0
IND,Brandon Facyson,defensive,28,26,0.0,0,6,0,0
IND,Byron Cowart,defensive,12,4,0.0,2,0,0,0
IND,Cameron McGrone,defensive,1,1,0.0,0,0,0,0
IND,Chris Williams,defensive,2,1,0.0,0,0,1,0
IND,Dallis Flowers,defensive,14,10,0.0,0,0,0,0
IND,Danny Pinter,defensive,1,1,0.0,0,0,0,0
IND,Dayo Odeyingbo,defensive,31,18,5.0,5,0,11,0
IND,DeForest Buckner,defensive,74,44,8.0,11,3,22,0
IND,Deon Jackson,defensive,1,1,0.0,0,0,0,0
IND,E.J. Speed,defensive,63,37,1.0,7,2,1,0
IND,Eric Johnson II,defensive,3,1,0.0,0,0,0,0
IND,Forrest Rhyne,defensive,1,1,0.0,0,0,0,0
IND,Grant Stuard,defensive,11,9,0.0,0,0,0,0
IND,Grover Stewart,defensive,70,44,4.0,9,3,7,0
IND,Ifeadi Odenigbo,defensive,12,7,3.5,3,0,6,0
IND,Isaiah Rodgers,defensive,34,24,0.0,1,3,0,0
IND,Jelani Woods,defensive,1,1,0.0,0,0,0,0
IND,JoJo Domann,defensive,8,4,0.0,0,0,0,1
IND,Julian Blackmon,defensive,50,36,1.0,2,2,1,1
IND,Kameron Cline,defensive,1,1,0.0,0,0,0,0
IND,Kenny Moore II,defensive,65,50,1.0,4,4,1,0
IND,Khalid Kareem,defensive,1,0,0.0,0,0,3,0
IND,Kwity Paye,defensive,45,32,6.0,10,0,10,0
IND,Kylen Granson,defensive,3,3,0.0,0,0,0,0
IND,Luke Rhodes,defensive,3,2,0.0,0,0,0,0
IND,Matt Haack,defensive,2,2,0.0,0,0,0,0
IND,Matt Ryan,defensive,1,1,0.0,0,0,0,0
IND,Michael Pittman Jr.,defensive,4,4,0.0,0,0,0,0
IND,Nick Cross,defensive,17,11,0.0,0,0,0,0
IND,Nyheim Hines,defensive,1,1,0.0,0,0,0,0
IND,Parris Campbell,defensive,1,1,0.0,0,0,0,0
IND,Quenton Nelson,defensive,1,0,0.0,0,0,0,0
IND,Rodney McLeod Jr.,defensive,96,59,0.0,8,8,0,1
IND,Rodney Thomas II,defensive,52,34,0.0,0,6,0,0
IND,Segun Olubi,defensive,1,0,0.0,0,0,0,0
IND,Shaquille Leonard,defensive,11,8,0.0,0,1,0,0
IND,Stephon Gilmore,defensive,66,53,0.0,0,11,0,0
IND,Tony Brown II,defensive,7,2,1.0,1,0,1,0
IND,Tyquan Lewis,defensive,14,8,1.0,2,2,4,0
IND,Will Fries,defensive,1,1,0.0,0,0,0,0
IND,Yannick Ngakoue,defensive,29,18,9.5,8,0,16,0
IND,Zack Moss,defensive,1,0,0.0,0,0,0,0
IND,Zaire Franklin,defensive,167,102,3.0,12,6,6,0
