team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
IND,Matt Ryan,passing,3057,6.64,14,13,38,309,461
IND,Nick Foles,passing,224,5.55,0,4,8,25,42
IND,Sam Ehlinger,passing,573,5.65,3,3,14,64,101
