team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
SEA,Cooper Kupp,passing,0,0.0,0,1,0,0,1
SEA,Drew Lock,passing,15,5.0,0,0,0,2,3
SEA,Sam Darnold,passing,4048,8.85,25,14,27,323,477
