team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
MIN,Justin Jefferson,passing,22,22.0,0,0,0,1,1
MIN,Nick Mullens,passing,38,19.0,0,0,0,2,2
MIN,Sam Darnold,passing,4319,8.12,35,12,48,361,545
MIN,Ty Chandler,passing,0,0.0,0,0,1,0,0
