team,player,category,CAR,YDS,AVG,TD,LONG
MIN,Aaron Jones Sr.,rushing,255,1138,4.48,5,41
MIN,C.J. Ham,rushing,2,10,5.0,1,8
MIN,Cam Akers,rushing,64,297,5.15,1,58
MIN,Jalen Nailor,rushing,3,-4,-1.33,0,3
MIN,Jordan Addison,rushing,3,20,6.67,1,9
MIN,Justin Jefferson,rushing,1,3,3.0,0,3
MIN,Myles Gaskin,rushing,3,-1,-1.0,0,2
MIN,Nick Mullens,rushing,3,-2,-0.5,0,0
MIN,Sam Darnold,rushing,67,212,2.97,1,19
MIN,Ty Chandler,rushing,56,182,2.89,0,25
