team,player,category,FUM,LOST
LAR,Ahkello Witherspoon,fumbles,0,0
LAR,Austin Trammell,fumbles,3,1
LAR,Brett Rypien,fumbles,2,1
LAR,Byron Young,fumbles,0,0
LAR,Cooper Kupp,fumbles,0,0
LAR,Demarcus Robinson,fumbles,2,1
LAR,Duke Shelley,fumbles,0,0
LAR,Kyren Williams,fumbles,3,2
LAR,Puka Nacua,fumbles,1,0
LAR,Quentin Lake,fumbles,0,0
