team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
LAR,Brett Maher,kicking,56.62,54,64,17,23,13,15
LAR,Lucas Havrisik,kicking,67.67,52,64,15,20,19,22
