team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
LAR,Brett Rypien,passing,172,4.4,0,1,2,18,38
LAR,Carson Wentz,passing,163,6.8,2,1,2,17,24
LAR,Matthew Stafford,passing,3965,7.72,24,11,30,326,521
