team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
KC,Blaine Gabbert,passing,185,5.65,0,3,1,18,35
KC,Jerick McKinnon,passing,4,4.0,1,0,0,1,1
KC,Kadarius Toney,passing,0,0.0,0,0,0,0,1
KC,Patrick Mahomes,passing,4183,7.06,27,14,27,401,597
KC,Tommy Townsend,passing,11,11.0,0,0,0,1,1
