team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Trey McBride,receiving,9,87,9.7,0,29,10
ARI,Zay Jones,receiving,1,3,3.0,0,3,1
ARI,Elijah Higgins,receiving,1,5,5.0,0,5,1
ARI,Tip Reiman,receiving,2,8,4.0,0,5,3
ARI,Michael Wilson,receiving,2,9,4.5,0,5,2
ARI,James Conner,receiving,5,28,5.6,0,12,5
ARI,Marvin Harrison Jr.,receiving,2,32,16.0,0,23,6
ARI,Greg Dortch,receiving,3,60,20.0,0,39,3
ATL,Darnell Mooney,receiving,0,0,0.0,0,0,1
ATL,Charlie Woerner,receiving,2,7,3.5,0,5,3
ATL,Bijan Robinson,receiving,1,10,10.0,0,10,2
ATL,Ray-Ray McCloud III,receiving,1,14,14.0,0,14,3
ATL,Kyle Pitts Sr.,receiving,4,28,7.0,0,11,4
ATL,Drake London,receiving,3,53,17.7,1,30,3
BAL,Zay Flowers,receiving,6,53,8.8,0,15,7
BAL,Rashod Bateman,receiving,3,80,26.7,2,49,5
BAL,Justice Hill,receiving,5,61,12.2,1,27,5
BAL,Nelson Agholor,receiving,1,26,26.0,0,26,1
BAL,Mark Andrews,receiving,2,24,12.0,1,13,2
BAL,Devontez Walker,receiving,1,21,21.0,1,21,1
BAL,Isaiah Likely,receiving,2,17,8.5,0,11,2
BAL,Tylan Wallace,receiving,1,8,8.0,0,8,1
BUF,Ray Davis,receiving,2,14,7.0,1,9,2
BUF,James Cook III,receiving,1,28,28.0,0,28,1
BUF,Khalil Shakir,receiving,6,39,6.5,1,10,7
BUF,Dawson Knox,receiving,2,42,21.0,0,23,3
BUF,Dalton Kincaid,receiving,4,53,13.3,0,29,7
BUF,Keon Coleman,receiving,1,64,64.0,0,64,2
BUF,Ty Johnson,receiving,5,114,22.8,0,33,5
BUF,Mack Hollins,receiving,1,7,7.0,0,7,3
BUF,Curtis Samuel,receiving,1,1,1.0,0,1,2
CAR,Jalen Coker,receiving,4,110,27.5,1,83,6
CAR,Adam Thielen,receiving,5,51,10.2,0,18,7
CAR,David Moore,receiving,2,19,9.5,0,16,4
CAR,Chuba Hubbard,receiving,4,17,4.3,0,6,4
CAR,Tommy Tremble,receiving,2,15,7.5,0,8,2
CAR,Xavier Legette,receiving,2,7,3.5,0,5,3
CAR,Ja'Tavion Sanders,receiving,0,0,0.0,0,0,1
CHI,Tyler Scott,receiving,1,5,5.0,0,5,1
CHI,D'Andre Swift,receiving,1,10,10.0,0,10,1
