team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Clayton Tune,rushing,1,-1,-1.0,0,-1
ARI,James Conner,rushing,16,110,6.9,2,53
ARI,Trey Benson,rushing,5,22,4.4,0,7
ARI,DeeJay Dallas,rushing,4,15,3.8,0,7
ARI,Kyler Murray,rushing,5,11,2.2,0,4
ARI,Greg Dortch,rushing,1,6,6.0,0,6
ATL,Kirk Cousins,rushing,3,0,0.0,0,2
ATL,Tyler Allgeier,rushing,12,43,3.6,0,19
ATL,Bijan Robinson,rushing,22,125,5.7,0,29
BAL,Josh Johnson,rushing,1,-1,-1.0,0,-1
BAL,Justice Hill,rushing,2,7,3.5,0,6
BAL,Lamar Jackson,rushing,6,65,10.8,0,21
BAL,Derrick Henry,rushing,14,67,4.8,0,13
BAL,Rasheen Ali,rushing,8,32,4.0,0,9
BUF,James Cook III,rushing,14,105,7.5,2,41
BUF,Josh Allen,rushing,11,68,6.2,2,21
BUF,Ray Davis,rushing,7,15,2.1,0,7
BUF,Ty Johnson,rushing,2,9,4.5,0,5
CAR,Xavier Legette,rushing,1,2,2.0,0,2
CAR,Chuba Hubbard,rushing,10,32,3.2,0,12
CAR,Mike Boone,rushing,2,14,7.0,0,9
CAR,Bryce Young,rushing,3,12,4.0,1,6
CHI,Travis Homer,rushing,3,7,2.3,0,4
CHI,Caleb Williams,rushing,4,3,0.8,0,2
CHI,DJ Moore,rushing,3,24,8.0,0,9
CHI,D'Andre Swift,rushing,19,79,4.2,0,17
CIN,Khalil Herbert,rushing,1,4,4.0,0,4
CIN,Chase Brown,rushing,25,97,3.9,1,13
CLE,Jameis Winston,rushing,2,-2,-1.0,0,-1
CLE,Dorian Thompson-Robinson,rushing,3,16,5.3,0,9
CLE,Jerome Ford,rushing,7,84,12.0,1,62
CLE,Nick Chubb,rushing,9,41,4.6,0,8
DAL,Cooper Rush,rushing,4,5,1.3,0,9
DAL,KaVontae Turpin,rushing,2,27,13.5,0,16
DAL,Ezekiel Elliott,rushing,9,30,3.3,0,5
DAL,Rico Dowdle,rushing,25,149,6.0,0,12
DEN,Javonte Williams,rushing,6,15,2.5,0,4
DEN,Marvin Mims Jr.,rushing,1,0,0.0,0,0
DEN,Jaleel McLaughlin,rushing,7,21,3.0,0,12
DEN,Bo Nix,rushing,8,23,2.9,0,16
DEN,Audric Estime,rushing,5,13,2.6,0,6
DET,Jared Goff,rushing,2,13,6.5,0,10
DET,David Montgomery,rushing,5,4,0.8,0,3
DET,Jahmyr Gibbs,rushing,8,31,3.9,1,13
GB,Josh Jacobs,rushing,26,94,3.6,1,19
GB,Jayden Reed,rushing,3,27,9.0,0,13
GB,Emanuel Wilson,rushing,3,9,3.0,0,4
GB,Chris Brooks,rushing,1,6,6.0,0,6
GB,Jordan Love,rushing,1,4,4.0,0,4
HOU,C.J. Stroud,rushing,6,4,0.7,0,3
HOU,Tank Dell,rushing,1,15,15.0,0,15
HOU,Joe Mixon,rushing,12,23,1.9,0,5
HOU,Dare Ogunbowale,rushing,1,35,35.0,0,35
IND,Trey Sermon,rushing,1,3,3.0,0,3
IND,Anthony Richardson Sr.,rushing,7,46,6.6,1,23
IND,Jonathan Taylor,rushing,22,107,4.9,0,40
IND,Tyler Goodson,rushing,1,3,3.0,0,3
IND,Adonai Mitchell,rushing,1,-10,-10.0,0,-10
JAX,Mac Jones,rushing,4,29,7.3,0,13
JAX,Travis Etienne Jr.,rushing,14,65,4.6,0,10
JAX,Tank Bigsby,rushing,11,42,3.8,0,14
KC,Carson Wentz,rushing,3,0,0.0,0,2
KC,Samaje Perine,rushing,1,11,11.0,0,11
KC,Patrick Mahomes,rushing,2,14,7.0,0,10
KC,Xavier Worthy,rushing,3,30,10.0,1,21
KC,Isiah Pacheco,rushing,13,32,2.5,0,9
KC,Kareem Hunt,rushing,13,45,3.5,0,12
LAC,Gus Edwards,rushing,8,23,2.9,0,8
LAC,Kimani Vidal,rushing,3,9,3.0,0,7
LAR,Kyren Williams,rushing,29,108,3.7,0,10
LAR,Matthew Stafford,rushing,4,18,4.5,0,11
LAR,Puka Nacua,rushing,2,11,5.5,0,8
LAR,Blake Corum,rushing,3,5,1.7,0,3
LV,Sincere McCormick,rushing,7,8,1.1,0,5
LV,Alexander Mattison,rushing,7,21,3.0,0,12
