week,opponent,result
1,NE,WIN
2,MIN,WIN
3,TB,WIN
4,WSH,WIN
5,LAR,WIN
6,NYJ,LOSS
7,MIA,WIN
8,WSH,WIN
9,DAL,WIN
10,BYE,BYE
11,KC,WIN
12,BUF,WIN
13,SF,LOSS
14,DAL,LOSS
15,SEA,LOSS
16,NYG,WIN
17,ARI,LOSS
18,NYG,LOSS
