team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
LV,AJ Cole,passing,34,34.0,0,0,0,1,1
LV,Aidan O'Connell,passing,1612,6.4,8,4,10,154,243
LV,Desmond Ridder,passing,458,5.48,2,2,10,52,85
LV,Gardner Minshew II,passing,2013,6.71,9,10,29,203,306
LV,Jakobi Meyers,passing,0,0.0,0,0,1,0,0
