team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Greg Dortch,receiving,2,12,6.0,0,8,2
ARI,Elijah Higgins,receiving,2,10,5.0,0,7,2
ARI,Bam Knight,receiving,1,13,13.0,0,13,1
ARI,Michael Wilson,receiving,2,16,8.0,0,10,4
ARI,Michael Carter,receiving,5,22,4.4,0,9,5
ARI,Trey McBride,receiving,5,41,8.2,0,12,7
ARI,Marvin Harrison Jr.,receiving,4,98,24.5,0,43,5
ARI,Zay Jones,receiving,2,8,4.0,0,4,3
ARI,Tip Reiman,receiving,0,0,0.0,0,0,1
BAL,Justice Hill,receiving,1,9,9.0,0,9,2
BAL,Rashod Bateman,receiving,0,0,0.0,0,0,3
BAL,Derrick Henry,receiving,0,0,0.0,0,0,1
BAL,Zaire Mitchell-Paden,receiving,1,3,3.0,0,3,1
BAL,Keaton Mitchell,receiving,1,5,5.0,0,5,1
BAL,Charlie Kolar,receiving,1,10,10.0,0,10,1
BAL,Isaiah Likely,receiving,1,12,12.0,0,12,1
BAL,Mark Andrews,receiving,2,22,11.0,0,12,3
BAL,DeAndre Hopkins,receiving,2,46,23.0,0,29,2
BAL,Zay Flowers,receiving,5,72,14.4,0,56,5
BUF,Dalton Kincaid,receiving,6,108,18.0,0,23,6
BUF,Tyrell Shavers,receiving,0,0,0.0,0,0,1
BUF,Dawson Knox,receiving,2,15,7.5,0,8,2
BUF,Keon Coleman,receiving,4,23,5.8,1,13,7
BUF,James Cook III,receiving,0,0,0.0,0,0,1
BUF,Joshua Palmer,receiving,2,36,18.0,0,23,2
BUF,Khalil Shakir,receiving,6,45,7.5,0,18,9
BUF,Curtis Samuel,receiving,2,26,13.0,1,20,2
CAR,Mitchell Evans,receiving,1,4,4.0,1,4,1
CAR,Trevor Etienne,receiving,1,7,7.0,0,7,1
CAR,Hunter Renfrow,receiving,1,7,7.0,0,7,3
CAR,Brycen Tremayne,receiving,1,9,9.0,0,9,1
CAR,James Mitchell,receiving,1,11,11.0,0,11,1
CAR,Jimmy Horn Jr.,receiving,2,21,10.5,0,17,3
CAR,Xavier Legette,receiving,2,31,15.5,1,24,3
CAR,Rico Dowdle,receiving,3,28,9.3,0,13,4
CAR,Tommy Tremble,receiving,1,7,7.0,0,7,2
CAR,Tetairoa McMillan,receiving,6,73,12.2,0,29,8
CIN,Ja'Marr Chase,receiving,6,110,18.3,2,64,10
CIN,Mike Gesicki,receiving,2,15,7.5,0,15,5
CIN,Chase Brown,receiving,7,21,3.0,0,9,8
CIN,Tee Higgins,receiving,3,22,7.3,1,13,7
CIN,Andrei Iosivas,receiving,5,82,16.4,0,30,7
CIN,Samaje Perine,receiving,2,2,1.0,0,5,2
CIN,Drew Sample,receiving,1,-1,-1.0,0,-1,1
CLE,Dylan Sampson,receiving,1,6,6.0,0,6,2
CLE,Quinshon Judkins,receiving,1,18,18.0,0,18,2
CLE,Jerome Ford,receiving,2,20,10.0,0,17,2
CLE,Isaiah Bond,receiving,2,29,14.5,0,22,7
