team,player,category,CAR,YDS,AVG,TD,LONG
MIA,Chase Edmonds,rushing,7,17,2.4,0,9
MIA,Raheem Mostert,rushing,16,79,4.9,0,12
NE,Rhamondre Stevenson,rushing,11,39,3.5,1,7
NE,Mac Jones,rushing,3,24,8.0,0,10
NE,Bailey Zappe,rushing,2,-1,-0.5,0,0
NE,Damien Harris,rushing,3,8,2.7,0,4
NO,Alvin Kamara,rushing,11,49,4.5,0,17
NO,Andy Dalton,rushing,4,21,5.3,0,14
NO,Taysom Hill,rushing,3,9,3.0,0,3
NO,Mark Ingram II,rushing,4,6,1.5,0,5
NYG,Saquon Barkley,rushing,24,110,4.6,0,20
NYG,Daniel Jones,rushing,11,107,9.7,1,24
NYG,Matt Breida,rushing,4,19,4.8,0,6
NYJ,Ty Johnson,rushing,1,3,3.0,0,3
NYJ,Zach Wilson,rushing,4,24,6.0,0,18
NYJ,Braxton Berrios,rushing,2,27,13.5,0,25
NYJ,Michael Carter,rushing,13,29,2.2,0,5
NYJ,Breece Hall,rushing,4,72,18.0,1,62
PIT,Kenny Pickett,rushing,3,20,6.7,0,16
PIT,Diontae Johnson,rushing,1,3,3.0,0,3
PIT,Jaylen Warren,rushing,2,7,3.5,0,4
PIT,Najee Harris,rushing,17,65,3.8,0,16
SEA,Dee Eskridge,rushing,1,4,4.0,0,4
SEA,Kenneth Walker III,rushing,23,167,7.3,2,74
SEA,Geno Smith,rushing,4,7,1.8,0,9
SEA,DeeJay Dallas,rushing,6,35,5.8,0,11
SF,Deebo Samuel,rushing,1,2,2.0,0,2
SF,Christian McCaffrey,rushing,8,38,4.8,0,12
SF,Tyrion Davis-Price,rushing,2,4,2.0,0,3
SF,Brock Purdy,rushing,1,1,1.0,0,1
SF,Jimmy Garoppolo,rushing,2,2,1.0,0,3
SF,Jeff Wilson Jr.,rushing,7,54,7.7,0,15
TB,Rachaad White,rushing,6,24,4.0,0,11
TB,Leonard Fournette,rushing,8,19,2.4,0,9
TB,Chris Godwin Jr.,rushing,1,2,2.0,0,2
TB,Tom Brady,rushing,1,1,1.0,0,1
TEN,Dontrell Hilliard,rushing,1,4,4.0,0,4
TEN,Ryan Tannehill,rushing,4,6,1.5,0,8
TEN,Derrick Henry,rushing,30,128,4.3,0,23
WSH,Taylor Heinicke,rushing,2,4,2.0,0,5
WSH,J.D. McKissic,rushing,1,4,4.0,0,4
WSH,Curtis Samuel,rushing,5,26,5.2,0,16
WSH,Brian Robinson Jr.,rushing,20,73,3.7,0,24
WSH,Antonio Gibson,rushing,10,59,5.9,0,20
