team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NO,Adam Prentice,defensive,3,3,0.0,0,0,0,0
NO,Alontae Taylor,defensive,46,39,0.0,1,11,0,0
NO,Andrew Dowell,defensive,7,4,0.0,0,0,0,0
NO,Andy Dalton,defensive,1,0,0.0,0,0,0,0
NO,Bradley Roby,defensive,36,29,0.0,1,5,0,0
NO,Bryce Thompson,defensive,2,0,0.0,0,0,0,0
NO,Calvin Throckmorton,defensive,1,1,0.0,0,0,0,0
NO,Cameron Jordan,defensive,66,40,8.5,13,2,13,0
NO,Carl Granderson,defensive,53,30,5.5,9,0,9,0
NO,Cesar Ruiz,defensive,1,1,0.0,0,0,0,0
NO,Chase Hansen,defensive,9,5,0.0,0,0,0,0
NO,Chris Harris Jr.,defensive,29,26,1.0,1,3,1,0
NO,Chris Olave,defensive,3,3,0.0,0,0,0,0
NO,Christian Ringo,defensive,1,0,0.0,0,0,0,0
NO,Daniel Sorensen,defensive,25,15,0.0,0,3,0,0
NO,David Onyemata,defensive,43,25,5.0,5,1,11,0
NO,Demario Davis,defensive,109,54,6.5,10,6,8,0
NO,Dwayne Washington,defensive,1,0,0.0,0,0,0,0
NO,Erik McCoy,defensive,2,1,0.0,0,0,0,0
NO,Isaac Yiadom,defensive,2,1,0.0,0,0,0,0
NO,J.T. Gray,defensive,17,9,2.5,1,0,2,0
NO,Jabari Zuniga,defensive,2,2,0.0,0,0,0,0
NO,James Hurst,defensive,1,1,0.0,0,0,0,0
NO,Jarvis Landry,defensive,1,1,0.0,0,0,0,0
NO,Justin Evans,defensive,29,17,0.0,2,2,0,0
NO,Juwan Johnson,defensive,2,1,0.0,0,0,0,0
NO,Kaden Elliss,defensive,78,43,7.0,7,2,10,0
NO,Kentavius Street,defensive,29,13,3.5,5,1,8,0
NO,Kevin White,defensive,3,1,0.0,0,0,0,0
NO,Malcolm Roach,defensive,26,14,1.0,2,0,2,0
NO,Marcus Davenport,defensive,29,16,0.5,2,0,8,0
NO,Marcus Maye,defensive,60,42,0.0,0,2,0,0
NO,Marshon Lattimore,defensive,29,20,0.0,0,4,0,1
NO,P.J. Williams,defensive,26,17,0.0,0,2,0,0
NO,Paulson Adebo,defensive,60,51,0.0,2,7,0,0
NO,Payton Turner,defensive,16,11,2.0,5,0,3,0
NO,Pete Werner,defensive,80,56,0.0,3,3,0,0
NO,Shy Tuttle,defensive,49,26,2.0,1,5,3,0
NO,Tanoh Kpassagnon,defensive,28,15,2.0,3,0,6,0
NO,Tre'Quan Smith,defensive,2,2,0.0,0,0,0,0
NO,Ty Summers,defensive,2,2,0.0,0,0,0,0
NO,Tyrann Mathieu,defensive,91,64,1.0,3,8,1,0
NO,Zach Wood,defensive,4,2,0.0,0,0,0,0
NO,Zack Baun,defensive,16,11,0.0,1,0,2,0
