team,player,category,INT,YDS,TD
NO,Daniel Sorensen,interceptions,2,50,0
NO,Demario Davis,interceptions,1,4,0
NO,Marshon Lattimore,interceptions,1,12,1
NO,Tyrann Mathieu,interceptions,3,44,0
