team,player,category,INT,YDS,TD
ARI,Antonio Hamilton Sr.,interceptions,1,0,0
ARI,Budda Baker,interceptions,2,54,0
ARI,Dennis Gardeck,interceptions,1,24,0
ARI,Isaiah Simmons,interceptions,2,61,1
ARI,Jalen Thompson,interceptions,1,0,0
ARI,Marco Wilson,interceptions,3,77,1
ARI,Zaven Collins,interceptions,1,30,1
