team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
ARI,Matt Ammendola,kicking,75.0,23,8,2,3,2,3
ARI,Matt Prater,kicking,61.31,57,83,22,25,17,18
ARI,Rodrigo Blankenship,kicking,100.0,50,8,2,2,2,3
ARI,Tristan Vizcaino,kicking,100.0,46,9,2,2,3,3
