team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
ARI,Andy Lee,passing,4,4.0,0,0,0,1,1
ARI,Colt McCoy,passing,780,5.68,1,3,13,90,132
ARI,David Blough,passing,402,7.8,2,2,5,38,58
ARI,Kyler Murray,passing,2368,6.39,14,7,25,259,390
ARI,Trace McSorley,passing,412,4.64,0,5,3,45,83
