team,player,category,CAR,YDS,AVG,TD,LONG
KC,Patrick Mahomes,rushing,4,29,7.3,0,9
KC,Carson Steele,rushing,7,24,3.4,0,9
LAC,Justin Herbert,rushing,6,18,3.0,0,13
LAC,Hassan Haskins,rushing,3,11,3.7,0,5
LAC,Gus Edwards,rushing,18,59,3.3,0,6
LAC,J.K. Dobbins,rushing,17,131,7.7,1,43
LAR,Kyren Williams,rushing,12,25,2.1,1,9
LAR,Blake Corum,rushing,8,28,3.5,0,9
LV,Zamir White,rushing,9,24,2.7,0,8
LV,DJ Turner,rushing,1,2,2.0,0,2
LV,Gardner Minshew II,rushing,1,-1,-1.0,0,-1
LV,Alexander Mattison,rushing,4,1,0.3,1,3
LV,Ameer Abdullah,rushing,2,1,0.5,0,4
MIA,Skylar Thompson,rushing,1,4,4.0,0,4
MIA,Jaylen Waddle,rushing,1,4,4.0,0,4
MIA,Jaylen Wright,rushing,5,4,0.8,0,8
MIA,Alec Ingold,rushing,2,2,1.0,0,3
MIA,Tyreek Hill,rushing,1,12,12.0,0,12
MIA,Tua Tagovailoa,rushing,2,17,8.5,0,11
MIA,De'Von Achane,rushing,22,96,4.4,0,17
MIN,Ty Chandler,rushing,10,82,8.2,0,25
MIN,Aaron Jones Sr.,rushing,9,32,3.6,0,9
MIN,Sam Darnold,rushing,5,32,6.4,0,18
NE,Ja'Lynn Polk,rushing,1,0,0.0,0,0
NE,Antonio Gibson,rushing,11,96,8.7,0,45
NE,Rhamondre Stevenson,rushing,21,81,3.9,1,18
NE,Jacoby Brissett,rushing,2,6,3.0,0,5
NE,JaMycal Hasty,rushing,1,2,2.0,0,2
NO,Derek Carr,rushing,1,1,1.0,1,1
NO,Chris Olave,rushing,1,7,7.0,0,7
NO,Rashid Shaheed,rushing,3,13,4.3,0,7
NO,Alvin Kamara,rushing,20,115,5.8,3,15
NO,Jamaal Williams,rushing,8,39,4.9,0,11
NO,Taysom Hill,rushing,3,18,6.0,0,9
NO,Jake Haener,rushing,3,-3,-1.0,0,-1
NYG,Daniel Jones,rushing,5,32,6.4,0,9
NYG,Tyrone Tracy Jr.,rushing,1,2,2.0,0,2
NYG,Devin Singletary,rushing,16,95,5.9,1,22
NYJ,Breece Hall,rushing,14,62,4.4,0,30
NYJ,Braelon Allen,rushing,7,33,4.7,1,20
NYJ,Garrett Wilson,rushing,1,5,5.0,0,5
NYJ,Aaron Rodgers,rushing,2,1,0.5,0,2
PHI,Kenny Gainwell,rushing,2,6,3.0,0,4
PHI,Saquon Barkley,rushing,22,95,4.3,0,11
PHI,Jalen Hurts,rushing,13,85,6.5,1,23
PIT,Jaylen Warren,rushing,9,42,4.7,0,11
PIT,Justin Fields,rushing,8,27,3.4,0,16
PIT,Cordarrelle Patterson,rushing,2,3,1.5,0,3
PIT,Najee Harris,rushing,17,69,4.1,0,11
SEA,Geno Smith,rushing,5,8,1.6,0,5
SEA,Zach Charbonnet,rushing,14,38,2.7,1,9
SF,Deebo Samuel,rushing,2,-10,-5.0,0,-1
SF,Jordan Mason,rushing,20,100,5.0,1,22
SF,Brock Purdy,rushing,2,12,6.0,0,11
SF,Isaac Guerendo,rushing,1,0,0.0,0,0
TB,Cade Otton,rushing,1,-4,-4.0,0,-4
TB,Rachaad White,rushing,10,18,1.8,0,5
TB,Bucky Irving,rushing,7,22,3.1,0,6
TB,Baker Mayfield,rushing,5,34,6.8,1,12
TEN,Will Levis,rushing,4,38,9.5,0,21
TEN,Tony Pollard,rushing,17,62,3.6,0,15
TEN,Calvin Ridley,rushing,1,10,10.0,1,10
TEN,Tyjae Spears,rushing,6,20,3.3,0,7
WSH,Brian Robinson Jr.,rushing,17,133,7.8,0,40
WSH,Austin Ekeler,rushing,8,38,4.8,0,13
WSH,Jayden Daniels,rushing,10,44,4.4,0,14
