team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Michael Carter,rushing,7,18,2.6,0,5
ARI,Jacoby Brissett,rushing,3,19,6.3,0,15
ARI,Emari Demercado,rushing,2,29,14.5,0,18
ARI,Corey Kiner,rushing,3,13,4.3,0,6
ATL,Kirk Cousins,rushing,3,0,0.0,0,2
ATL,Tyler Allgeier,rushing,7,16,2.3,0,5
ATL,Bijan Robinson,rushing,15,33,2.2,0,12
BAL,Rasheen Ali,rushing,1,0,0.0,0,0
BAL,Keaton Mitchell,rushing,2,2,1.0,0,3
BAL,Lamar Jackson,rushing,4,9,2.3,0,5
BAL,Derrick Henry,rushing,20,126,6.3,0,41
BUF,James Cook III,rushing,2,15,7.5,0,10
BUF,Reggie Gilliam,rushing,2,4,2.0,0,5
BUF,Mitchell Trubisky,rushing,5,5,1.0,0,9
BUF,Ray Davis,rushing,21,151,7.2,0,23
BUF,Ty Johnson,rushing,13,36,2.8,1,7
CAR,Chuba Hubbard,rushing,5,10,2.0,0,5
CAR,Bryce Young,rushing,2,-1,-0.5,0,0
CAR,Rico Dowdle,rushing,7,10,1.4,0,4
CHI,Luther Burden III,rushing,1,10,10.0,0,10
CHI,Caleb Williams,rushing,1,1,1.0,0,1
CHI,D'Andre Swift,rushing,10,40,4.0,0,10
CHI,Kyle Monangai,rushing,6,14,2.3,0,6
CIN,Samaje Perine,rushing,8,42,5.3,0,13
CIN,Joe Flacco,rushing,1,2,2.0,0,2
CIN,Joe Burrow,rushing,2,17,8.5,0,9
CIN,Chase Brown,rushing,13,72,5.5,0,19
CIN,Ke'Shawn Williams,rushing,1,9,9.0,0,9
CLE,Jerry Jeudy,rushing,1,5,5.0,0,5
CLE,Trayveon Williams,rushing,1,7,7.0,0,7
CLE,Malachi Corley,rushing,3,18,6.0,0,8
CLE,Isaiah Bond,rushing,1,4,4.0,0,4
CLE,Raheim Sanders,rushing,5,26,5.2,0,14
CLE,Shedeur Sanders,rushing,3,26,8.7,0,13
CLE,Dylan Sampson,rushing,10,32,3.2,0,11
DAL,Dak Prescott,rushing,2,-1,-0.5,0,0
DAL,KaVontae Turpin,rushing,1,7,7.0,0,7
DAL,Phil Mafah,rushing,5,18,3.6,1,8
DAL,Joe Milton III,rushing,4,43,10.8,0,23
DAL,Jaydon Blue,rushing,16,64,4.0,1,27
DAL,Hunter Luepke,rushing,2,12,6.0,0,9
DEN,Jaleel McLaughlin,rushing,6,41,6.8,0,10
DEN,RJ Harvey,rushing,15,28,1.9,0,11
DEN,Tyler Badie,rushing,2,-2,-1.0,0,1
DEN,Bo Nix,rushing,8,49,6.1,0,22
DET,Jahmyr Gibbs,rushing,19,80,4.2,0,14
DET,David Montgomery,rushing,8,42,5.3,0,9
GB,Clayton Tune,rushing,4,23,5.8,0,16
GB,Emanuel Wilson,rushing,18,44,2.4,0,12
GB,Chris Brooks,rushing,13,61,4.7,0,12
HOU,British Brooks,rushing,13,63,4.8,0,20
HOU,Woody Marks,rushing,10,48,4.8,0,9
HOU,C.J. Stroud,rushing,2,5,2.5,1,3
HOU,Dare Ogunbowale,rushing,1,3,3.0,0,3
HOU,Jawhar Jordan,rushing,5,3,0.6,0,2
HOU,Davis Mills,rushing,1,12,12.0,0,12
IND,Tyler Goodson,rushing,1,3,3.0,0,3
IND,Josh Downs,rushing,1,-5,-5.0,0,-5
IND,DJ Giddens,rushing,8,30,3.8,0,9
IND,Jonathan Taylor,rushing,14,26,1.9,0,8
IND,Riley Leonard,rushing,3,21,7.0,1,11
IND,Ameer Abdullah,rushing,1,1,1.0,0,1
JAX,Bhayshul Tuten,rushing,5,23,4.6,1,12
JAX,Trevor Lawrence,rushing,2,11,5.5,0,10
JAX,Travis Etienne Jr.,rushing,14,32,2.3,0,11
JAX,Nick Mullens,rushing,3,-2,-0.7,0,0
KC,Chris Oladokun,rushing,1,0,0.0,0,0
KC,Shane Buechele,rushing,1,4,4.0,0,4
KC,Dameon Pierce,rushing,4,10,2.5,0,4
KC,Kareem Hunt,rushing,5,14,2.8,0,4
KC,Brashard Smith,rushing,12,56,4.7,0,14
LAC,Hassan Haskins,rushing,1,3,3.0,0,3
LAC,Kimani Vidal,rushing,3,12,4.0,0,7
LAC,Trey Lance,rushing,9,69,7.7,0,22
LAC,Jaret Patterson,rushing,8,29,3.6,0,12
LAR,Kyren Williams,rushing,12,60,5.0,0,22
LAR,Blake Corum,rushing,13,59,4.5,0,21
LAR,Puka Nacua,rushing,2,24,12.0,0,13
LAR,Matthew Stafford,rushing,1,3,3.0,0,3
LAR,Jimmy Garoppolo,rushing,3,-3,-1.0,0,-1
