team,player,category,INT,YDS,TD
BAL,Jason Pierre-Paul,interceptions,1,3,0
BAL,Josh Bynes,interceptions,1,0,0
BAL,Justin Houston,interceptions,1,5,0
BAL,Marcus Peters,interceptions,1,8,0
BAL,Marcus Williams,interceptions,4,33,0
BAL,Marlon Humphrey,interceptions,3,26,0
BAL,Patrick Queen,interceptions,2,11,0
BAL,Roquan Smith,interceptions,1,19,0
