team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
BAL,Anthony Brown Jr.,passing,302,4.85,0,2,5,22,49
BAL,James Proche II,passing,0,0.0,0,1,0,0,1
BAL,Lamar Jackson,passing,2242,6.62,17,7,26,203,326
BAL,Tyler Huntley,passing,658,6.14,2,3,7,75,112
