team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
BAL,A.J. Klein,defensive,5,4,0.0,1,0,0,0
BAL,Andy Isabella,defensive,1,1,0.0,0,0,0,0
BAL,Ar'Darius Washington,defensive,2,2,0.0,0,0,0,0
BAL,Ben Powers,defensive,1,0,0.0,0,0,0,0
BAL,Binjimen Victor,defensive,1,1,0.0,0,0,0,0
BAL,Brandon Copeland,defensive,5,2,1.0,1,0,1,0
BAL,Brandon Stephens,defensive,37,31,0.5,0,7,1,0
BAL,Brent Urban,defensive,21,10,1.0,2,3,1,0
BAL,Broderick Washington Jr.,defensive,49,25,1.0,2,6,4,0
BAL,Calais Campbell,defensive,36,18,5.5,4,2,14,0
BAL,Chuck Clark,defensive,101,61,0.0,0,4,0,0
BAL,Damarion Williams,defensive,24,15,0.0,1,2,0,0
BAL,Daryl Worley,defensive,8,6,0.0,1,2,0,0
BAL,David Ojabo,defensive,1,1,1.0,0,0,1,0
BAL,DeSean Jackson,defensive,1,1,0.0,0,0,0,0
BAL,Del'Shawn Phillips,defensive,5,3,0.0,0,0,0,0
BAL,Demarcus Robinson,defensive,5,5,0.0,0,0,0,0
BAL,Devin Duvernay,defensive,0,0,0.0,0,0,0,1
BAL,Devon Kennard,defensive,4,4,0.0,1,0,0,0
BAL,Geno Stone,defensive,38,34,0.0,0,1,0,0
BAL,Isaiah Likely,defensive,1,1,0.0,0,0,0,0
BAL,Isaiah Mack,defensive,3,1,0.0,1,0,0,0
BAL,Jalyn Armour-Davis,defensive,6,4,0.0,1,1,0,0
BAL,James Proche II,defensive,3,0,0.0,0,0,0,0
BAL,Jason Pierre-Paul,defensive,26,17,3.0,5,5,3,0
BAL,Jeremiah Attaochu,defensive,2,2,0.0,1,0,0,0
BAL,Josh Bynes,defensive,29,19,1.0,2,2,1,0
BAL,Josh Oliver,defensive,2,1,0.0,0,0,0,0
BAL,Josh Ross,defensive,2,1,0.0,0,0,0,0
BAL,Justice Hill,defensive,6,6,0.0,0,0,0,0
BAL,Justin Houston,defensive,21,14,9.5,7,1,17,0
BAL,Justin Tucker,defensive,2,1,0.0,0,0,0,0
BAL,Kevin Zeitler,defensive,1,1,0.0,0,0,0,0
BAL,Kevon Seymour,defensive,3,3,0.0,0,0,0,0
BAL,Kristian Welch,defensive,3,3,0.0,0,0,0,0
BAL,Kyle Fuller,defensive,3,3,0.0,0,0,0,0
BAL,Kyle Hamilton,defensive,62,46,2.0,4,5,5,0
BAL,Lamar Jackson,defensive,1,1,0.0,0,0,0,0
BAL,Malik Harrison,defensive,31,20,0.0,1,0,0,0
BAL,Marcus Peters,defensive,47,35,1.0,2,6,1,0
BAL,Marcus Williams,defensive,61,44,0.0,2,8,0,0
BAL,Marlon Humphrey,defensive,71,53,3.0,3,7,4,0
BAL,Michael Pierce,defensive,6,4,0.0,0,0,1,0
BAL,Nick Boyle,defensive,1,0,0.0,0,0,0,0
BAL,Nick Moore,defensive,4,2,0.0,0,0,0,0
BAL,Nnamdi Madubuike,defensive,42,26,5.5,8,3,9,0
BAL,Odafe Oweh,defensive,43,30,3.0,7,0,11,0
BAL,Patrick Queen,defensive,117,79,5.0,9,6,14,0
BAL,Patrick Ricard,defensive,1,1,0.0,0,0,0,0
BAL,Raleigh Webb,defensive,1,0,0.0,0,0,0,0
BAL,Rashod Bateman,defensive,1,0,0.0,0,0,0,0
BAL,Rayshad Nichols,defensive,4,1,0.0,0,0,0,0
BAL,Ronnie Stanley,defensive,1,1,0.0,0,0,0,0
BAL,Roquan Smith,defensive,86,51,2.0,7,3,1,0
BAL,Steven Means,defensive,1,1,0.0,0,0,0,0
BAL,Travis Jones,defensive,24,14,1.0,1,1,2,0
BAL,Tylan Wallace,defensive,1,1,0.0,0,0,0,0
BAL,Tyus Bowser,defensive,13,8,2.0,3,2,4,0
