team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
JAX,C.J. Beathard,passing,349,5.4,1,0,6,40,53
JAX,Christian Kirk,passing,-1,-0.5,0,0,0,1,2
JAX,Logan Cooke,passing,13,13.0,0,0,0,1,1
JAX,Trevor Lawrence,passing,4016,7.21,21,14,35,370,564
