team,player,category,INT,YDS,TD
JAX,Andre Cisco,interceptions,4,68,0
JAX,Andrew Wingard,interceptions,1,0,0
JAX,Antonio Johnson,interceptions,2,50,0
JAX,Darious Williams,interceptions,4,72,1
JAX,Foyesade Oluokun,interceptions,1,24,1
JAX,Josh Hines-Allen,interceptions,1,8,0
JAX,Rayshawn Jenkins,interceptions,2,42,0
JAX,Tyson Campbell,interceptions,1,0,0
